Year,Winner,Loser,WRank,LRank,pl1_flag,pl1_year_pro,pl1_weight,pl1_height,pl1_hand,pl2_flag,pl2_year_pro,pl2_weight,pl2_height,pl2_hand,higher_rank_won,rank_diff,rank_diff_cat,same_handedness
2017,Monfils G.,Vesely J.,6,53,FRA,2004,80,193,Right,CZE,2009,92,198,Left,Yes,-47,Medium,No
2017,Fognini F.,Lopez F.,48,29,ITA,2004,74,178,Right,ESP,1997,73,185,Left,No,19,Low,No
2017,Dimitrov G.,O'Connell C.,15,231,BUL,2008,80,191,Right,NA,NA,NA,NA,NA,Yes,-216,High,NA
2017,Djokovic N.,Verdasco F.,2,40,SRB,2003,77,188,Right,ESP,2001,87,185,Left,Yes,-38,Medium,No
2017,Istomin D.,Dodig I.,117,170,UZB,2004,88,188,Right,CRO,2004,83,183,Right,Yes,-53,Medium,Yes
2017,Nishikori K.,Chardy J.,5,72,JPN,2007,75,178,Right,FRA,2005,75,188,Right,Yes,-67,Medium,Yes
2017,Jaziri M.,Bublik A.,56,207,TUN,2003,82,185,Right,KAZ,2014,76,196,Right,Yes,-151,High,Yes
2017,Tsonga J.W.,Lajovic D.,12,94,FRA,2004,91,188,Right,SRB,2007,78,183,Right,Yes,-82,High,Yes
2017,Lacko L.,Sela D.,121,67,SVK,2005,85,185,Right,ISR,2002,65,175,Right,No,54,Medium,Yes
2017,Zverev M.,Isner J.,50,19,GER,2005,88,191,Left,USA,2007,108,208,Right,No,31,Medium,No
2017,Berdych T.,Harrison R.,10,82,CZE,2002,91,196,Right,USA,2007,84,185,Right,Yes,-72,Medium,Yes
2017,Wawrinka S.,Johnson S.,4,30,SUI,2002,81,183,Right,USA,2012,86,188,Right,Yes,-26,Low,Yes
2017,Troicki V.,Lorenzi P.,35,43,SRB,2006,86,193,Right,ITA,2003,77,183,Right,Yes,-8,Low,Yes
2017,Federer R.,Rubin N.,17,200,SUI,1998,85,185,Right,USA,2015,68,175,Right,Yes,-183,High,Yes
2017,Darcis S.,Schwartzman D.,71,54,BEL,2003,77,178,Right,ARG,2010,64,170,Right,No,17,Low,Yes
2017,Querrey S.,De Minaur A.,32,301,USA,2006,95,198,Right,AUS,2015,69,180,Right,Yes,-269,High,Yes
2017,Seppi A.,Kyrgios N.,89,13,ITA,2002,75,191,Right,AUS,2013,85,193,Right,No,76,High,Yes
2017,Evans D.,Cilic M.,51,7,GBR,2006,75,175,Right,CRO,2005,89,198,Right,No,44,Medium,Yes
2017,Sock J.,Khachanov K.,20,52,USA,2011,84,191,Right,RUS,2013,88,198,Right,Yes,-32,Medium,Yes
2017,Tomic B.,Estrella Burgos V.,27,103,AUS,2008,91,196,Right,DOM,2002,77,170,Right,Yes,-76,High,Yes
2017,Murray A.,Rublev A.,1,152,GBR,2005,84,191,Right,RUS,2014,68,188,Right,Yes,-151,High,Yes
2017,Gasquet R.,Berlocq C.,18,90,FRA,2002,75,185,Right,ARG,2001,81,183,Right,Yes,-72,Medium,Yes
2017,Carreno Busta P.,Edmund K.,31,46,ESP,2009,78,188,Right,GBR,2012,83,188,Right,Yes,-15,Low,Yes
2017,Kohlschreiber P.,Young D.,33,85,GER,2001,70,178,Right,USA,2004,79,183,Left,Yes,-52,Medium,No
2017,Simon G.,Dutra Silva R.,25,439,FRA,2002,70,183,Right,BRA,2003,73,178,Right,Yes,-414,High,Yes
2017,Bautista Agut R.,Nishioka Y.,14,99,ESP,2005,76,183,Right,JPN,2014,64,170,Left,Yes,-85,High,No
2017,Dimitrov G.,Chung H.,15,105,BUL,2008,80,191,Right,KOR,2014,87,188,Right,Yes,-90,High,Yes
2017,Ferrer D.,Escobedo E.,23,131,ESP,2000,73,175,Right,USA,2014,82,185,Right,Yes,-108,High,Yes
2017,Istomin D.,Djokovic N.,117,2,UZB,2004,88,188,Right,SRB,2003,77,188,Right,No,115,High,Yes
2017,Raonic M.,Muller G.,3,28,CAN,2008,98,196,Right,LUX,2001,89,193,Left,Yes,-25,Low,No
2017,Goffin D.,Stepanek R.,11,102,BEL,2009,68,180,Right,CZE,1996,76,185,Right,Yes,-91,High,Yes
2017,Monfils G.,Dolgopolov O.,6,69,FRA,2004,80,193,Right,UKR,2006,71,180,Right,Yes,-63,Medium,Yes
2017,Karlovic I.,Whittington A.,21,194,CRO,2000,104,211,Right,AUS,2012,82,188,Right,Yes,-173,High,Yes
2017,Zverev A.,Tiafoe F.,24,108,GER,2013,86,198,Right,USA,2015,77,188,Right,Yes,-84,High,Yes
2017,Paire B.,Fognini F.,47,48,FRA,2007,80,196,Right,ITA,2004,74,178,Right,Yes,-1,Low,Yes
2017,Thiem D.,Thompson J.,8,76,AUT,2011,82,185,Right,AUS,2013,73,183,Right,Yes,-68,Medium,Yes
2017,Nadal R.,Baghdatis M.,9,36,ESP,2001,85,185,Left,CYP,2003,82,178,Right,Yes,-27,Low,No
2017,Seppi A.,Darcis S.,89,71,ITA,2002,75,191,Right,BEL,2003,77,178,Right,No,18,Low,Yes
2017,Tsonga J.W.,Sock J.,12,20,FRA,2004,91,188,Right,USA,2011,84,191,Right,Yes,-8,Low,Yes
2017,Zverev M.,Jaziri M.,50,56,GER,2005,88,191,Left,TUN,2003,82,185,Right,Yes,-6,Low,No
2017,Wawrinka S.,Troicki V.,4,35,SUI,2002,81,183,Right,SRB,2006,86,193,Right,Yes,-31,Medium,Yes
2017,Murray A.,Querrey S.,1,32,GBR,2005,84,191,Right,USA,2006,95,198,Right,Yes,-31,Medium,Yes
2017,Evans D.,Tomic B.,51,27,GBR,2006,75,175,Right,AUS,2008,91,196,Right,No,24,Low,Yes
2017,Nishikori K.,Lacko L.,5,121,JPN,2007,75,178,Right,SVK,2005,85,185,Right,Yes,-116,High,Yes
2017,Federer R.,Berdych T.,17,10,SUI,1998,85,185,Right,CZE,2002,91,196,Right,No,7,Low,Yes
2017,Goffin D.,Karlovic I.,11,21,BEL,2009,68,180,Right,CRO,2000,104,211,Right,Yes,-10,Low,Yes
2017,Thiem D.,Paire B.,8,47,AUT,2011,82,185,Right,FRA,2007,80,196,Right,Yes,-39,Medium,Yes
2017,Bautista Agut R.,Ferrer D.,14,23,ESP,2005,76,183,Right,ESP,2000,73,175,Right,Yes,-9,Low,Yes
2017,Istomin D.,Carreno Busta P.,117,31,UZB,2004,88,188,Right,ESP,2009,78,188,Right,No,86,High,Yes
2017,Nadal R.,Zverev A.,9,24,ESP,2001,85,185,Left,GER,2013,86,198,Right,Yes,-15,Low,No
2017,Raonic M.,Simon G.,3,25,CAN,2008,98,196,Right,FRA,2002,70,183,Right,Yes,-22,Low,Yes
2017,Monfils G.,Kohlschreiber P.,6,33,FRA,2004,80,193,Right,GER,2001,70,178,Right,Yes,-27,Low,Yes
2017,Dimitrov G.,Gasquet R.,15,18,BUL,2008,80,191,Right,FRA,2002,75,185,Right,Yes,-3,Low,Yes
2017,Zverev M.,Murray A.,50,1,GER,2005,88,191,Left,GBR,2005,84,191,Right,No,49,Medium,No
2017,Wawrinka S.,Seppi A.,4,89,SUI,2002,81,183,Right,ITA,2002,75,191,Right,Yes,-85,High,Yes
2017,Tsonga J.W.,Evans D.,12,51,FRA,2004,91,188,Right,GBR,2006,75,175,Right,Yes,-39,Medium,Yes
2017,Federer R.,Nishikori K.,17,5,SUI,1998,85,185,Right,JPN,2007,75,178,Right,No,12,Low,Yes
2017,Goffin D.,Thiem D.,11,8,BEL,2009,68,180,Right,AUT,2011,82,185,Right,No,3,Low,Yes
2017,Dimitrov G.,Istomin D.,15,117,BUL,2008,80,191,Right,UZB,2004,88,188,Right,Yes,-102,High,Yes
2017,Raonic M.,Bautista Agut R.,3,14,CAN,2008,98,196,Right,ESP,2005,76,183,Right,Yes,-11,Low,Yes
2017,Nadal R.,Monfils G.,9,6,ESP,2001,85,185,Left,FRA,2004,80,193,Right,No,3,Low,No
2017,Wawrinka S.,Tsonga J.W.,4,12,SUI,2002,81,183,Right,FRA,2004,91,188,Right,Yes,-8,Low,Yes
2017,Federer R.,Zverev M.,17,50,SUI,1998,85,185,Right,GER,2005,88,191,Left,Yes,-33,Medium,No
2017,Dimitrov G.,Goffin D.,15,11,BUL,2008,80,191,Right,BEL,2009,68,180,Right,No,4,Low,Yes
2017,Nadal R.,Raonic M.,9,3,ESP,2001,85,185,Left,CAN,2008,98,196,Right,No,6,Low,No
2017,Federer R.,Wawrinka S.,17,4,SUI,1998,85,185,Right,SUI,2002,81,183,Right,No,13,Low,Yes
2017,Nadal R.,Dimitrov G.,9,15,ESP,2001,85,185,Left,BUL,2008,80,191,Right,Yes,-6,Low,No
2017,Federer R.,Nadal R.,17,9,SUI,1998,85,185,Right,ESP,2001,85,185,Left,No,8,Low,No
2016,Basic M.,Haase R.,138,65,BIH,2012,88,188,Right,NED,2005,71,191,Right,No,73,Medium,Yes
2016,Goffin D.,Stakhovsky S.,16,60,BEL,2009,68,180,Right,UKR,2003,80,193,Right,Yes,-44,Medium,Yes
2016,Dzumhur D.,Edmund K.,81,88,BIH,2011,70,175,Right,GBR,2012,83,188,Right,Yes,-7,Low,Yes
2016,Brands D.,Estrella Burgos V.,151,55,GER,2005,92,196,Right,DOM,2002,77,170,Right,No,96,High,Yes
2016,Nishikori K.,Kohlschreiber P.,7,34,JPN,2007,75,178,Right,GER,2001,70,178,Right,Yes,-27,Low,Yes
2016,Krajicek A.,Wu D.,103,243,USA,2012,79,188,Left,CHN,2009,65,175,Right,Yes,-140,High,No
2016,Thiem D.,Mayer L.,20,36,AUT,2011,82,185,Right,ARG,2003,80,191,Right,Yes,-16,Low,Yes
2016,Delbonis F.,Karlovic I.,53,24,ARG,2007,88,191,Left,CRO,2000,104,211,Right,No,29,Low,No
2016,Cilic M.,De Bakker T.,13,98,CRO,2005,89,198,Right,NED,2005,83,193,Right,Yes,-85,High,Yes
2016,Donskoy E.,Cervantes I.,91,72,RUS,2007,74,185,Right,ESP,2009,78,183,Right,No,19,Low,Yes
2016,Berdych T.,Bhambri Y.,6,96,CZE,2002,91,196,Right,IND,2008,77,183,Right,Yes,-90,High,Yes
2016,Herbert P.H.,Andujar P.,167,62,FRA,2010,79,188,Right,ESP,2003,76,180,Right,No,105,High,Yes
2016,Almagro N.,Benneteau J.,73,696,ESP,2003,86,183,Right,FRA,2000,79,185,Right,Yes,-623,High,Yes
2016,Garcia-Lopez G.,Mathieu P.H.,27,97,ESP,2002,80,185,Right,FRA,1999,74,185,Right,Yes,-70,Medium,Yes
2016,Simon G.,Pospisil V.,15,39,FRA,2002,70,183,Right,CAN,2007,84,193,Right,Yes,-24,Low,Yes
2016,Ramos-Vinolas A.,Coric B.,61,40,ESP,2007,80,188,Left,CRO,2013,79,185,Right,No,21,Low,No
2016,Olivo R.,Vesely J.,174,50,ARG,2009,73,180,Right,CZE,2009,92,198,Left,No,124,High,No
2016,Djokovic N.,Chung H.,1,52,SRB,2003,77,188,Right,KOR,2014,87,188,Right,Yes,-51,Medium,Yes
2016,Kudla D.,Krajinovic F.,69,102,USA,2010,75,180,Right,SRB,2008,75,185,Right,Yes,-33,Medium,Yes
2016,Dolgopolov O.,Berankis R.,35,85,UKR,2006,71,180,Right,LTU,2007,70,175,Right,Yes,-50,Medium,Yes
2016,Lajovic D.,Querrey S.,77,58,SRB,2007,78,183,Right,USA,2006,95,198,Right,No,19,Low,Yes
2016,Cuevas P.,Nishioka Y.,41,117,URU,2004,80,180,Right,JPN,2014,64,170,Left,Yes,-76,High,No
2016,Rubin N.,Paire B.,328,18,USA,2015,68,175,Right,FRA,2007,80,196,Right,No,310,High,Yes
2016,Halys Q.,Dodig I.,187,78,FRA,2012,78,191,Right,CRO,2004,83,183,Right,No,109,High,Yes
2016,Jasika O.,Marchenko I.,310,76,AUS,2014,60,183,Left,UKR,2006,82,185,Right,No,234,High,No
2016,Dimitrov G.,Lorenzi P.,28,57,BUL,2008,80,191,Right,ITA,2003,77,183,Right,Yes,-29,Low,Yes
2016,Seppi A.,Gabashvili T.,29,44,ITA,2002,75,191,Right,RUS,2001,83,188,Right,Yes,-15,Low,Yes
2016,Trungelliti M.,Kovalik J.,210,251,ARG,2008,78,180,Right,SVK,2010,82,183,Right,Yes,-41,Medium,Yes
2016,Federer R.,Basilashvili N.,3,118,SUI,1998,85,185,Right,GEO,2008,79,185,Right,Yes,-115,High,Yes
2016,Kyrgios N.,Carreno-Busta P.,30,68,AUS,2013,85,193,Right,ESP,2009,78,188,Right,Yes,-38,Medium,Yes
2016,Bautista R.,Klizan M.,21,43,ESP,2005,76,183,Right,SVK,2007,80,191,Left,Yes,-22,Low,No
2016,Tsonga J.W.,Baghdatis M.,10,46,FRA,2004,91,188,Right,CYP,2003,82,178,Right,Yes,-36,Medium,Yes
2016,Kuznetsov An.,Harrison R.,74,134,RUS,2008,70,183,Right,USA,2007,84,185,Right,Yes,-60,Medium,Yes
2016,Groth S.,Mannarino A.,67,48,AUS,2006,100,193,Right,FRA,2004,70,180,Left,No,19,Low,No
2016,Millman J.,Schwartzman D.,95,89,AUS,2006,79,183,Right,ARG,2010,64,170,Right,No,6,Low,Yes
2016,Raonic M.,Pouille L.,14,90,CAN,2008,98,196,Right,FRA,2012,81,185,Right,Yes,-76,High,Yes
2016,Robert S.,Fratangelo B.,225,132,FRA,2001,77,185,Right,USA,2012,79,183,Right,No,93,High,Yes
2016,Chardy J.,Gulbis E.,31,79,FRA,2005,75,188,Right,LAT,2004,88,193,Right,Yes,-48,Medium,Yes
2016,Muller G.,Fognini F.,38,23,LUX,2001,89,193,Left,ITA,2004,74,178,Right,No,15,Low,No
2016,Sousa J.,Kukushkin M.,33,94,POR,2008,74,185,Right,KAZ,2006,72,183,Right,Yes,-61,Medium,Yes
2016,Ram R.,Anderson K.,93,12,USA,2004,82,193,Right,RSA,2007,93,203,Right,No,81,High,Yes
2016,Granollers M.,Ebden M.,80,106,ESP,2003,77,191,Right,AUS,2006,80,188,Right,Yes,-26,Low,Yes
2016,Murray A.,Zverev A.,2,83,GBR,2005,84,191,Right,GER,2013,86,198,Right,Yes,-81,High,Yes
2016,Lopez F.,Evans D.,19,185,ESP,1997,73,185,Left,GBR,2006,75,175,Right,Yes,-166,High,No
2016,Pella G.,Darcis S.,75,110,ARG,2007,83,185,Left,BEL,2003,77,178,Right,Yes,-35,Medium,No
2016,Robredo T.,Jaziri M.,42,104,ESP,1998,75,180,Right,TUN,2003,82,185,Right,Yes,-62,Medium,Yes
2016,Giraldo S.,Young D.,70,47,COL,2004,75,188,Right,USA,2004,79,183,Left,No,23,Low,No
2016,Verdasco F.,Nadal R.,45,5,ESP,2001,87,185,Left,ESP,2001,85,185,Left,No,40,Medium,Yes
2016,Isner J.,Janowicz J.,11,56,USA,2007,108,208,Right,POL,2007,94,203,Right,Yes,-45,Medium,Yes
2016,Sela D.,Becker B.,87,101,ISR,2002,65,175,Right,GER,2005,72,178,Right,Yes,-14,Low,Yes
2016,Johnson S.,Bedene A.,32,49,USA,2012,86,188,Right,GBR,2008,72,183,Right,Yes,-17,Low,Yes
2016,Smyczek T.,Gimeno-Traver D.,108,100,USA,2006,73,175,Right,ESP,2004,80,183,Right,No,8,Low,Yes
2016,Bellucci T.,Thompson J.,37,143,BRA,2005,82,188,Left,AUS,2013,73,183,Right,Yes,-106,High,No
2016,Monfils G.,Sugita Y.,25,124,FRA,2004,80,193,Right,JPN,2006,70,175,Right,Yes,-99,High,Yes
2016,Mahut N.,Cecchinato M.,63,92,FRA,2000,80,191,Right,ITA,2010,78,185,Right,Yes,-29,Low,Yes
2016,Bolelli S.,Baker B.,64,NA,ITA,2003,83,183,Right,USA,2003,77,191,Right,NA,NA,NA,Yes
2016,Tomic B.,Istomin D.,17,59,AUS,2008,91,196,Right,UZB,2004,88,188,Right,Yes,-42,Medium,Yes
2016,Ferrer D.,Gojowczyk P.,8,223,ESP,2000,73,175,Right,GER,2006,83,188,Right,Yes,-215,High,Yes
2016,Stepanek R.,Ito T.,188,125,CZE,1996,76,185,Right,JPN,2006,75,180,Right,No,63,Medium,Yes
2016,Rosol L.,Daniel T.,51,99,CZE,2004,84,196,Right,JPN,2010,76,191,Right,Yes,-48,Medium,Yes
2016,Sock J.,Fritz T.,22,155,USA,2011,84,191,Right,USA,2015,84,193,Right,Yes,-133,High,Yes
2016,Troicki V.,Munoz-De La Nava D.,26,71,SRB,2006,86,193,Right,ESP,1999,75,175,Left,Yes,-45,Medium,No
2016,Hewitt L.,Duckworth J.,308,129,AUS,1998,77,178,Right,AUS,2010,82,183,Right,No,179,High,Yes
2016,Wawrinka S.,Tursunov D.,4,NA,SUI,2002,81,183,Right,RUS,2000,82,185,Right,NA,NA,NA,Yes
2016,Nishikori K.,Krajicek A.,7,103,JPN,2007,75,178,Right,USA,2012,79,188,Left,Yes,-96,High,No
2016,Goffin D.,Dzumhur D.,16,81,BEL,2009,68,180,Right,BIH,2011,70,175,Right,Yes,-65,Medium,Yes
2016,Delbonis F.,Olivo R.,53,174,ARG,2007,88,191,Left,ARG,2009,73,180,Right,Yes,-121,High,No
2016,Thiem D.,Almagro N.,20,73,AUT,2011,82,185,Right,ESP,2003,86,183,Right,Yes,-53,Medium,Yes
2016,Simon G.,Donskoy E.,15,91,FRA,2002,70,183,Right,RUS,2007,74,185,Right,Yes,-76,High,Yes
2016,Federer R.,Dolgopolov O.,3,35,SUI,1998,85,185,Right,UKR,2006,71,180,Right,Yes,-32,Medium,Yes
2016,Bautista R.,Lajovic D.,21,77,ESP,2005,76,183,Right,SRB,2007,78,183,Right,Yes,-56,Medium,Yes
2016,Berdych T.,Basic M.,6,138,CZE,2002,91,196,Right,BIH,2012,88,188,Right,Yes,-132,High,Yes
2016,Cilic M.,Ramos-Vinolas A.,13,61,CRO,2005,89,198,Right,ESP,2007,80,188,Left,Yes,-48,Medium,No
2016,Dimitrov G.,Trungelliti M.,28,210,BUL,2008,80,191,Right,ARG,2008,78,180,Right,Yes,-182,High,Yes
2016,Garcia-Lopez G.,Brands D.,27,151,ESP,2002,80,185,Right,GER,2005,92,196,Right,Yes,-124,High,Yes
2016,Kyrgios N.,Cuevas P.,30,41,AUS,2013,85,193,Right,URU,2004,80,180,Right,Yes,-11,Low,Yes
2016,Tsonga J.W.,Jasika O.,10,310,FRA,2004,91,188,Right,AUS,2014,60,183,Left,Yes,-300,High,No
2016,Herbert P.H.,Rubin N.,167,328,FRA,2010,79,188,Right,USA,2015,68,175,Right,Yes,-161,High,Yes
2016,Seppi A.,Kudla D.,29,69,ITA,2002,75,191,Right,USA,2010,75,180,Right,Yes,-40,Medium,Yes
2016,Djokovic N.,Halys Q.,1,187,SRB,2003,77,188,Right,FRA,2012,78,191,Right,Yes,-186,High,Yes
2016,Isner J.,Granollers M.,11,80,USA,2007,108,208,Right,ESP,2003,77,191,Right,Yes,-69,Medium,Yes
2016,Monfils G.,Mahut N.,25,63,FRA,2004,80,193,Right,FRA,2000,80,191,Right,Yes,-38,Medium,Yes
2016,Sousa J.,Giraldo S.,33,70,POR,2008,74,185,Right,COL,2004,75,188,Right,Yes,-37,Medium,Yes
2016,Robert S.,Ram R.,225,93,FRA,2001,77,185,Right,USA,2004,82,193,Right,No,132,High,Yes
2016,Raonic M.,Robredo T.,14,42,CAN,2008,98,196,Right,ESP,1998,75,180,Right,Yes,-28,Low,Yes
2016,Lopez F.,Pella G.,19,75,ESP,1997,73,185,Left,ARG,2007,83,185,Left,Yes,-56,Medium,Yes
2016,Murray A.,Groth S.,2,67,GBR,2005,84,191,Right,AUS,2006,100,193,Right,Yes,-65,Medium,Yes
2016,Sela D.,Verdasco F.,87,45,ISR,2002,65,175,Right,ESP,2001,87,185,Left,No,42,Medium,No
2016,Troicki V.,Smyczek T.,26,108,SRB,2006,86,193,Right,USA,2006,73,175,Right,Yes,-82,High,Yes
2016,Johnson S.,Bellucci T.,32,37,USA,2012,86,188,Right,BRA,2005,82,188,Left,Yes,-5,Low,No
2016,Millman J.,Muller G.,95,38,AUS,2006,79,183,Right,LUX,2001,89,193,Left,No,57,Medium,No
2016,Kuznetsov An.,Chardy J.,74,31,RUS,2008,70,183,Right,FRA,2005,75,188,Right,No,43,Medium,Yes
2016,Rosol L.,Sock J.,51,22,CZE,2004,84,196,Right,USA,2011,84,191,Right,No,29,Low,Yes
2016,Wawrinka S.,Stepanek R.,4,188,SUI,2002,81,183,Right,CZE,1996,76,185,Right,Yes,-184,High,Yes
2016,Ferrer D.,Hewitt L.,8,308,ESP,2000,73,175,Right,AUS,1998,77,178,Right,Yes,-300,High,Yes
2016,Tomic B.,Bolelli S.,17,64,AUS,2008,91,196,Right,ITA,2003,83,183,Right,Yes,-47,Medium,Yes
2016,Goffin D.,Thiem D.,16,20,BEL,2009,68,180,Right,AUT,2011,82,185,Right,Yes,-4,Low,Yes
2016,Nishikori K.,Garcia-Lopez G.,7,27,JPN,2007,75,178,Right,ESP,2002,80,185,Right,Yes,-20,Low,Yes
2016,Tsonga J.W.,Herbert P.H.,10,167,FRA,2004,91,188,Right,FRA,2010,79,188,Right,Yes,-157,High,Yes
2016,Federer R.,Dimitrov G.,3,28,SUI,1998,85,185,Right,BUL,2008,80,191,Right,Yes,-25,Low,Yes
2016,Simon G.,Delbonis F.,15,53,FRA,2002,70,183,Right,ARG,2007,88,191,Left,Yes,-38,Medium,No
2016,Djokovic N.,Seppi A.,1,29,SRB,2003,77,188,Right,ITA,2002,75,191,Right,Yes,-28,Low,Yes
2016,Bautista R.,Cilic M.,21,13,ESP,2005,76,183,Right,CRO,2005,89,198,Right,No,8,Low,Yes
2016,Berdych T.,Kyrgios N.,6,30,CZE,2002,91,196,Right,AUS,2013,85,193,Right,Yes,-24,Low,Yes
2016,Isner J.,Lopez F.,11,19,USA,2007,108,208,Right,ESP,1997,73,185,Left,Yes,-8,Low,No
2016,Raonic M.,Troicki V.,14,26,CAN,2008,98,196,Right,SRB,2006,86,193,Right,Yes,-12,Low,Yes
2016,Wawrinka S.,Rosol L.,4,51,SUI,2002,81,183,Right,CZE,2004,84,196,Right,Yes,-47,Medium,Yes
2016,Ferrer D.,Johnson S.,8,32,ESP,2000,73,175,Right,USA,2012,86,188,Right,Yes,-24,Low,Yes
2016,Monfils G.,Robert S.,25,225,FRA,2004,80,193,Right,FRA,2001,77,185,Right,Yes,-200,High,Yes
2016,Kuznetsov An.,Sela D.,74,87,RUS,2008,70,183,Right,ISR,2002,65,175,Right,Yes,-13,Low,Yes
2016,Murray A.,Sousa J.,2,33,GBR,2005,84,191,Right,POR,2008,74,185,Right,Yes,-31,Medium,Yes
2016,Tomic B.,Millman J.,17,95,AUS,2008,91,196,Right,AUS,2006,79,183,Right,Yes,-78,High,Yes
2016,Nishikori K.,Tsonga J.W.,7,10,JPN,2007,75,178,Right,FRA,2004,91,188,Right,Yes,-3,Low,Yes
2016,Djokovic N.,Simon G.,1,15,SRB,2003,77,188,Right,FRA,2002,70,183,Right,Yes,-14,Low,Yes
2016,Berdych T.,Bautista R.,6,21,CZE,2002,91,196,Right,ESP,2005,76,183,Right,Yes,-15,Low,Yes
2016,Federer R.,Goffin D.,3,16,SUI,1998,85,185,Right,BEL,2009,68,180,Right,Yes,-13,Low,Yes
2016,Monfils G.,Kuznetsov An.,25,74,FRA,2004,80,193,Right,RUS,2008,70,183,Right,Yes,-49,Medium,Yes
2016,Raonic M.,Wawrinka S.,14,4,CAN,2008,98,196,Right,SUI,2002,81,183,Right,No,10,Low,Yes
2016,Ferrer D.,Isner J.,8,11,ESP,2000,73,175,Right,USA,2007,108,208,Right,Yes,-3,Low,Yes
2016,Murray A.,Tomic B.,2,17,GBR,2005,84,191,Right,AUS,2008,91,196,Right,Yes,-15,Low,Yes
2016,Federer R.,Berdych T.,3,6,SUI,1998,85,185,Right,CZE,2002,91,196,Right,Yes,-3,Low,Yes
2016,Djokovic N.,Nishikori K.,1,7,SRB,2003,77,188,Right,JPN,2007,75,178,Right,Yes,-6,Low,Yes
2016,Murray A.,Ferrer D.,2,8,GBR,2005,84,191,Right,ESP,2000,73,175,Right,Yes,-6,Low,Yes
2016,Raonic M.,Monfils G.,14,25,CAN,2008,98,196,Right,FRA,2004,80,193,Right,Yes,-11,Low,Yes
2016,Djokovic N.,Federer R.,1,3,SRB,2003,77,188,Right,SUI,1998,85,185,Right,Yes,-2,Low,Yes
2016,Murray A.,Raonic M.,2,14,GBR,2005,84,191,Right,CAN,2008,98,196,Right,Yes,-12,Low,Yes
2016,Djokovic N.,Murray A.,1,2,SRB,2003,77,188,Right,GBR,2005,84,191,Right,Yes,-1,Low,Yes
2015,Berankis R.,Sijsling I.,85,84,LTU,2007,70,175,Right,NED,2006,85,191,Right,No,1,Low,Yes
2015,Dimitrov G.,Brown D.,11,90,BUL,2008,80,191,Right,GER,2002,78,196,Right,Yes,-79,High,Yes
2015,Anderson K.,Schwartzman D.,15,59,RSA,2007,93,203,Right,ARG,2010,64,170,Right,Yes,-44,Medium,Yes
2015,Chardy J.,Coric B.,31,91,FRA,2005,75,188,Right,CRO,2013,79,185,Right,Yes,-60,Medium,Yes
2015,Lacko L.,Gonzalez M.,99,98,SVK,2005,85,185,Right,ARG,2002,75,175,Right,No,1,Low,Yes
2015,Matosevic M.,Kudryavtsev A.,81,127,AUS,2003,86,193,Right,RUS,2003,79,183,Right,Yes,-46,Medium,Yes
2015,Seppi A.,Istomin D.,46,50,ITA,2002,75,191,Right,UZB,2004,88,188,Right,Yes,-4,Low,Yes
2015,Sousa J.,Thompson J.,55,274,POR,2008,74,185,Right,AUS,2013,73,183,Right,Yes,-219,High,Yes
2015,Klizan M.,Ito T.,34,89,SVK,2007,80,191,Left,JPN,2006,75,180,Right,Yes,-55,Medium,No
2015,Gasquet R.,Berlocq C.,28,70,FRA,2002,75,185,Right,ARG,2001,81,183,Right,Yes,-42,Medium,Yes
2015,Murray A.,Bhambri Y.,6,317,GBR,2005,84,191,Right,IND,2008,77,183,Right,Yes,-311,High,Yes
2015,Goffin D.,Russell M.,22,156,BEL,2009,68,180,Right,USA,1998,70,173,Right,Yes,-134,High,Yes
2015,Duckworth J.,Kavcic B.,120,102,AUS,2010,82,183,Right,SLO,2005,78,188,Right,No,18,Low,Yes
2015,Baghdatis M.,Gabashvili T.,78,67,CYP,2003,82,178,Right,RUS,2001,83,188,Right,No,11,Low,Yes
2015,Berdych T.,Falla A.,7,101,CZE,2002,91,196,Right,COL,2000,77,185,Left,Yes,-94,High,No
2015,Nadal R.,Youzhny M.,3,49,ESP,2001,85,185,Left,RUS,1999,73,183,Right,Yes,-46,Medium,No
2015,Tomic B.,Kamke T.,66,95,AUS,2008,91,196,Right,GER,2004,76,178,Right,Yes,-29,Low,Yes
2015,Smyczek T.,Saville L.,112,164,USA,2006,73,175,Right,AUS,2003,83,188,Right,Yes,-52,Medium,Yes
2015,Rosol L.,De Schepper K.,30,94,CZE,2004,84,196,Right,FRA,2010,104,203,Left,Yes,-64,Medium,No
2015,Mayer L.,Millman J.,26,151,ARG,2003,80,191,Right,AUS,2006,79,183,Right,Yes,-125,High,Yes
2015,Kohlschreiber P.,Mathieu P.H.,24,93,GER,2001,70,178,Right,FRA,1999,74,185,Right,Yes,-69,Medium,Yes
2015,Sela D.,Struff J.L.,106,57,ISR,2002,65,175,Right,GER,2009,87,196,Right,No,49,Medium,Yes
2015,Roger-Vasselin E.,Robredo T.,119,17,FRA,2002,75,188,Right,ESP,1998,75,180,Right,No,102,High,Yes
2015,Melzer J.,Estrella Burgos V.,108,77,AUT,1999,81,183,Left,DOM,2002,77,170,Right,No,31,Medium,No
2015,Groth S.,Krajinovic F.,82,97,AUS,2006,100,193,Right,SRB,2008,75,185,Right,Yes,-15,Low,Yes
2015,Bolelli S.,Monaco J.,48,63,ITA,2003,83,183,Right,ARG,2002,81,185,Right,Yes,-15,Low,Yes
