tourney_name,surface,tourney_date,winner_seed,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_seed,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,loser_rank
ROLAND GARROS,Clay,20190527,NA,Mandy Minella,R,180,LUX,33.5,NA,Anastasia Pavlyuchenkova,R,177,RUS,27.8,6-4 6-2,R128,77,3,1,51,34,23,11,9,0,2,6,9,68,36,23,11,9,8,13,100,44
ROLAND GARROS,Clay,20190527,12,Anastasija Sevastova,R,169,LAT,29.1,NA,Luksika Kumkhum,R,167,THA,25.8,6-1 6-4,R128,65,0,0,50,31,24,5,9,3,5,0,8,62,37,20,7,8,6,12,12,107
ROLAND GARROS,Clay,20190527,NA,Veronika Kudermetova,R,175,RUS,22,13,Caroline Wozniacki,R,177,DEN,28.8,0-6 6-3 6-3,R128,124,2,3,88,45,30,18,12,8,13,3,1,81,54,33,10,12,3,8,68,13
ROLAND GARROS,Clay,20190527,NA,Zarina Diyas,R,172,KAZ,25.6,NA,Audrey Albie,R,NA,FRA,24.5,6-2 6-2,R128,63,0,1,53,45,31,4,8,2,3,1,3,47,27,11,9,8,0,5,99,289
ROLAND GARROS,Clay,20190527,NA,Shuai Zhang,R,177,CHN,30.3,NA,Varvara Lepchenko,L,180,USA,33,6-1 6-1,R128,52,2,0,36,22,18,10,7,0,0,0,1,41,22,9,6,7,1,6,50,129
ROLAND GARROS,Clay,20190527,NA,Kaia Kanepi,R,181,EST,33.9,18,Julia Goerges,R,180,GER,30.5,7-5 6-1,R128,92,2,5,51,28,23,10,10,0,2,4,3,87,38,23,20,9,12,18,88,18
ROLAND GARROS,Clay,20190527,31,Petra Martic,R,181,CRO,28.3,NA,Ons Jabeur,R,167,TUN,24.7,6-1 6-2,R128,63,1,0,57,37,25,7,8,2,4,0,2,44,23,8,7,7,4,10,31,55
ROLAND GARROS,Clay,20190527,NA,Kristina Mladenovic,R,184,FRA,26,NA,Fiona Ferro,R,170,FRA,22.2,6-3 7-6(3),R128,96,1,1,63,36,21,17,11,5,9,2,2,71,36,24,9,10,3,9,53,82
ROLAND GARROS,Clay,20190527,NA,Kristina Kucova,R,163,SVK,29,NA,Svetlana Kuznetsova,R,174,RUS,33.9,6-4 6-2,R128,67,0,1,62,42,27,14,9,4,4,2,2,48,33,21,8,9,3,6,203,101
ROLAND GARROS,Clay,20190527,2,Karolina Pliskova,R,184,CZE,27.1,NA,Madison Brengle,R,168,USA,29.1,6-2 6-3,R128,60,1,6,59,37,24,9,9,4,7,0,2,49,42,14,1,8,1,8,2,91
ROLAND GARROS,Clay,20190527,1,Naomi Osaka,R,180,JPN,21.6,NA,Victoria Azarenka,R,180,BLR,29.8,4-6 7-5 6-3,R64,170,6,1,110,69,42,23,16,7,11,3,5,109,72,43,16,15,9,14,1,43
ROLAND GARROS,Clay,20190527,NA,Katerina Siniakova,R,174,CZE,23,29,Maria Sakkari,R,172,GRE,23.8,7-6(5) 6-7(10) 6-3,R64,190,0,5,124,84,47,18,17,5,11,2,7,131,64,38,28,16,6,14,42,30
ROLAND GARROS,Clay,20190527,NA,Anna Blinkova,R,179,RUS,20.7,24,Caroline Garcia,R,177,FRA,25.6,1-6 6-4 6-4,R64,113,2,4,81,61,35,8,14,8,13,4,3,84,55,35,15,13,5,10,117,22
ROLAND GARROS,Clay,20190527,14,Madison Keys,R,178,USA,24.2,NA,Priscilla Hon,R,171,AUS,21,7-5 5-7 6-3,R64,104,15,1,104,69,48,21,17,3,6,3,5,94,55,38,17,16,5,9,14,132
ROLAND GARROS,Clay,20190527,10,Serena Williams,R,175,USA,37.6,NA,Kurumi Nara,R,155,JPN,27.4,6-3 6-2,R64,67,10,0,45,33,28,8,9,0,0,2,1,64,49,25,10,8,9,12,10,238
ROLAND GARROS,Clay,20190527,NA,Sofia Kenin,R,170,USA,20.5,22,Bianca Andreescu,R,170,CAN,18.9,W/O,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,23
ROLAND GARROS,Clay,20190527,NA,Andrea Petkovic,R,180,GER,31.7,25,Su Wei Hsieh,R,169,TPE,33.3,4-6 6-3 8-6,R64,144,2,5,130,83,52,21,17,9,14,1,2,89,61,34,17,16,3,9,69,25
ROLAND GARROS,Clay,20190527,8,Ashleigh Barty,R,166,AUS,23,NA,Danielle Collins,R,178,USA,25.4,7-5 6-1,R64,78,4,2,65,34,25,17,10,6,8,2,2,54,35,19,9,9,1,6,8,36
ROLAND GARROS,Clay,20190527,3,Simona Halep,R,168,ROU,27.6,NA,Magda Linette,R,171,POL,27.2,6-4 5-7 6-3,R64,131,4,4,99,73,45,9,16,4,10,2,1,110,60,29,24,15,9,17,3,87
ROLAND GARROS,Clay,20190527,27,Lesia Tsurenko,R,174,UKR,29.9,NA,Aleksandra Krunic,R,163,SRB,26.1,5-7 7-5 11-9,R64,183,0,8,134,99,53,16,22,7,17,1,4,125,84,46,18,22,8,19,27,76
ROLAND GARROS,Clay,20190527,NA,Monica Puig,R,170,PUR,25.6,21,Daria Kasatkina,R,170,RUS,22,6-3 6-1,R64,70,4,2,63,43,27,10,8,4,6,1,3,54,35,19,5,8,5,11,59,21
ROLAND GARROS,Clay,20190527,NA,Iga Swiatek,R,176,POL,17.9,16,Qiang Wang,R,172,CHN,27.3,6-3 6-0,R64,53,4,0,40,23,17,13,8,0,1,1,1,42,22,12,5,7,2,7,104,16
ROLAND GARROS,Clay,20190527,NA,Amanda Anisimova,R,180,USA,17.7,11,Aryna Sabalenka,R,182,BLR,21,6-4 6-2,R64,74,1,3,56,44,22,6,9,7,11,0,8,62,33,17,8,9,6,13,51,11
ROLAND GARROS,Clay,20190527,NA,Irina Camelia Begu,R,181,ROU,28.7,NA,Karolina Muchova,R,178,CZE,22.7,1-6 6-3 6-4,R64,114,2,4,87,67,40,9,13,4,9,2,2,74,50,33,11,13,4,9,116,73
ROLAND GARROS,Clay,20190527,NA,Ekaterina Alexandrova,R,175,RUS,24.5,NA,Samantha Stosur,R,172,AUS,35.1,3-6 6-1 6-4,R64,134,10,5,83,40,29,26,13,4,6,9,3,114,66,44,17,13,13,17,58,96
ROLAND GARROS,Clay,20190527,NA,Aliona Bolsova,R,172,MDA,21.5,NA,Sorana Cirstea,R,176,ROU,29.1,7-6(5) 7-6(3),R64,98,2,3,76,54,37,9,12,4,8,0,0,78,59,30,13,12,1,5,137,84
ROLAND GARROS,Clay,20190527,7,Sloane Stephens,R,170,USA,26.1,NA,Sara Sorribes Tormo,R,176,ESP,22.6,6-1 7-6(3),R64,86,0,2,52,38,23,4,10,1,5,0,4,53,38,14,4,9,0,7,7,75
ROLAND GARROS,Clay,20190527,NA,Polona Hercog,R,182,SLO,28.3,NA,Jennifer Brady,R,178,USA,24.1,6-3 6-7(10) 6-4,R64,134,1,3,92,56,42,20,16,4,6,2,1,106,61,39,26,15,8,13,71,80
ROLAND GARROS,Clay,20190527,19,Garbine Muguruza,R,182,ESP,25.6,NA,Johanna Larsson,R,174,SWE,30.7,6-4 6-1,R64,64,1,0,43,26,22,11,9,0,0,1,3,48,26,15,10,8,2,6,19,172
ROLAND GARROS,Clay,20190527,9,Elina Svitolina,R,174,UKR,24.7,NA,Kateryna Baindl,R,175,UKR,25.2,W/O,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,67
ROLAND GARROS,Clay,20190527,15,Belinda Bencic,R,175,SUI,22.2,NA,Laura Siegemund,R,168,GER,31.2,4-6 6-4 6-4,R64,141,0,6,105,68,42,12,15,8,14,1,5,81,54,33,12,15,4,11,15,95
ROLAND GARROS,Clay,20190527,23,Donna Vekic,R,179,CRO,22.9,NA,Rebecca Peterson,R,173,SWE,23.8,1-6 6-1 6-2,R64,88,0,6,71,45,30,13,11,1,4,4,2,63,46,30,5,11,5,10,24,63
ROLAND GARROS,Clay,20190527,26,Johanna Konta,R,180,GBR,28,NA,Lauren Davis,R,157,USA,25.6,6-3 1-6 6-3,R64,130,5,1,90,67,39,14,13,9,12,3,5,98,55,38,19,12,10,13,26,111
ROLAND GARROS,Clay,20190527,NA,Viktoria Kuzmova,R,NA,SVK,21,4,Kiki Bertens,R,182,NED,27.4,3-1 RET,R64,21,1,1,15,9,8,3,2,0,0,0,2,14,8,5,1,2,2,3,46,4
ROLAND GARROS,Clay,20190527,NA,Marketa Vondrousova,L,173,CZE,19.9,NA,Anastasia Potapova,R,175,RUS,18.1,6-4 6-0,R64,71,3,2,59,27,22,17,8,5,6,1,2,55,36,19,6,8,6,11,38,81
ROLAND GARROS,Clay,20190527,28,Carla Suarez Navarro,R,162,ESP,30.7,NA,Shelby Rogers,R,175,USA,26.6,6-1 6-7(7) 6-3,R64,128,5,0,90,53,34,23,14,4,6,3,3,103,51,25,29,14,9,16,29,514
ROLAND GARROS,Clay,20190527,20,Elise Mertens,R,179,BEL,23.5,NA,Diane Parry,R,170,FRA,16.7,6-1 6-3,R64,85,2,2,40,23,20,12,8,0,0,1,3,62,29,17,15,8,9,13,20,457
ROLAND GARROS,Clay,20190527,12,Anastasija Sevastova,R,169,LAT,29.1,NA,Mandy Minella,R,180,LUX,33.5,6-2 6-4,R64,73,4,0,53,33,26,13,9,4,4,2,1,65,42,23,13,9,5,8,12,100
ROLAND GARROS,Clay,20190527,NA,Veronika Kudermetova,R,175,RUS,22,NA,Zarina Diyas,R,172,KAZ,25.6,7-5 6-1,R64,78,2,2,58,34,21,13,10,5,8,0,2,60,48,19,6,9,5,12,68,99
ROLAND GARROS,Clay,20190527,NA,Kaia Kanepi,R,181,EST,33.9,NA,Shuai Zhang,R,177,CHN,30.3,6-7(7) 6-0 7-5,R64,150,3,6,116,79,51,16,15,10,13,2,2,113,86,56,4,15,10,17,88,50
ROLAND GARROS,Clay,20190527,31,Petra Martic,R,181,CRO,28.3,NA,Kristina Mladenovic,R,184,FRA,26,6-2 6-1,R64,65,3,0,44,31,20,11,8,2,3,1,1,49,35,18,2,7,1,6,31,53
ROLAND GARROS,Clay,20190527,2,Karolina Pliskova,R,184,CZE,27.1,NA,Kristina Kucova,R,163,SVK,29,6-2 6-2,R64,56,8,1,43,33,27,6,8,1,1,0,4,46,20,9,13,8,3,7,2,203
ROLAND GARROS,Clay,20190527,NA,Katerina Siniakova,R,174,CZE,23,1,Naomi Osaka,R,180,JPN,21.6,6-4 6-2,R32,77,3,3,70,47,32,13,9,7,7,1,3,53,28,19,12,9,3,6,42,1
ROLAND GARROS,Clay,20190527,14,Madison Keys,R,178,USA,24.2,NA,Anna Blinkova,R,179,RUS,20.7,6-3 6-7(7) 6-4,R32,114,4,4,106,62,46,20,16,8,12,4,3,87,64,41,10,15,3,9,14,117
ROLAND GARROS,Clay,20190527,NA,Sofia Kenin,R,170,USA,20.5,10,Serena Williams,R,175,USA,37.6,6-2 7-5,R32,92,0,1,78,50,36,14,10,6,7,10,1,64,41,26,9,10,7,11,35,10
ROLAND GARROS,Clay,20190527,8,Ashleigh Barty,R,166,AUS,23,NA,Andrea Petkovic,R,180,GER,31.7,6-3 6-1,R32,60,8,3,50,29,23,12,8,1,1,1,3,49,36,22,4,8,2,6,8,69
ROLAND GARROS,Clay,20190527,3,Simona Halep,R,168,ROU,27.6,27,Lesia Tsurenko,R,174,UKR,29.9,6-2 6-1,R32,55,0,3,35,26,16,3,8,0,3,0,5,50,31,13,1,7,2,10,3,27
ROLAND GARROS,Clay,20190527,NA,Iga Swiatek,R,176,POL,17.9,NA,Monica Puig,R,170,PUR,25.6,0-6 6-3 6-3,R32,108,6,5,80,42,30,16,12,5,8,11,5,87,52,40,12,12,9,12,104,59
ROLAND GARROS,Clay,20190527,NA,Amanda Anisimova,R,180,USA,17.7,NA,Irina Camelia Begu,R,181,ROU,28.7,7-6(6) 6-4,R32,101,0,2,67,42,31,11,11,4,7,2,5,90,53,32,19,11,9,13,51,116
ROLAND GARROS,Clay,20190527,NA,Aliona Bolsova,R,172,MDA,21.5,NA,Ekaterina Alexandrova,R,175,RUS,24.5,6-2 7-5,R32,84,1,3,71,44,29,14,10,5,7,1,8,61,32,23,8,10,1,6,137,58
ROLAND GARROS,Clay,20190527,7,Sloane Stephens,R,170,USA,26.1,NA,Polona Hercog,R,182,SLO,28.3,6-3 5-7 6-4,R32,152,2,1,93,66,40,16,16,0,5,6,1,117,70,38,23,15,14,20,7,71
ROLAND GARROS,Clay,20190527,19,Garbine Muguruza,R,182,ESP,25.6,9,Elina Svitolina,R,174,UKR,24.7,6-3 6-3,R32,88,1,3,56,31,19,12,9,4,8,0,1,62,34,16,8,9,6,13,19,9
ROLAND GARROS,Clay,20190527,23,Donna Vekic,R,179,CRO,22.9,15,Belinda Bencic,R,175,SUI,22.2,6-4 6-1,R32,67,8,4,45,29,22,6,9,2,4,0,6,59,39,20,7,8,3,9,24,15
ROLAND GARROS,Clay,20190527,26,Johanna Konta,R,180,GBR,28,NA,Viktoria Kuzmova,R,NA,SVK,21,6-2 6-1,R32,54,5,0,41,25,20,10,8,0,1,1,4,39,19,9,6,7,1,6,26,46
ROLAND GARROS,Clay,20190527,NA,Marketa Vondrousova,L,173,CZE,19.9,28,Carla Suarez Navarro,R,162,ESP,30.7,6-4 6-4,R32,89,0,5,68,48,32,8,10,6,9,1,2,71,51,27,9,10,1,6,38,29
ROLAND GARROS,Clay,20190527,12,Anastasija Sevastova,R,169,LAT,29.1,20,Elise Mertens,R,179,BEL,23.5,6-7(7) 6-4 11-9,R32,198,4,1,153,89,56,36,21,10,15,4,6,133,86,57,22,21,13,20,12,20
ROLAND GARROS,Clay,20190527,NA,Kaia Kanepi,R,181,EST,33.9,NA,Veronika Kudermetova,R,175,RUS,22,4-6 6-3 6-0,R32,111,6,4,78,52,38,10,13,4,7,6,5,98,55,32,15,12,12,19,88,68
ROLAND GARROS,Clay,20190527,31,Petra Martic,R,181,CRO,28.3,2,Karolina Pliskova,R,184,CZE,27.1,6-3 6-3,R32,85,1,4,63,43,28,10,9,6,8,2,3,66,48,26,6,9,7,12,31,2
ROLAND GARROS,Clay,20190527,14,Madison Keys,R,178,USA,24.2,NA,Katerina Siniakova,R,174,CZE,23,6-2 6-4,R16,76,0,1,65,41,27,13,9,5,7,2,2,59,39,17,9,9,1,6,14,42
ROLAND GARROS,Clay,20190527,8,Ashleigh Barty,R,166,AUS,23,NA,Sofia Kenin,R,170,USA,20.5,6-3 3-6 6-0,R16,90,11,3,73,47,36,13,12,2,4,1,6,82,56,34,11,12,6,11,8,35
ROLAND GARROS,Clay,20190527,3,Simona Halep,R,168,ROU,27.6,NA,Iga Swiatek,R,176,POL,17.9,6-1 6-0,R16,45,0,0,33,25,21,2,7,1,2,0,1,40,19,5,6,6,3,10,3,104
ROLAND GARROS,Clay,20190527,NA,Amanda Anisimova,R,180,USA,17.7,NA,Aliona Bolsova,R,172,MDA,21.5,6-3 6-0,R16,69,3,2,68,43,30,13,8,8,8,1,2,52,26,14,11,7,5,9,51,137
ROLAND GARROS,Clay,20190527,7,Sloane Stephens,R,170,USA,26.1,19,Garbine Muguruza,R,182,ESP,25.6,6-4 6-3,R16,100,2,2,79,52,31,14,10,6,8,3,2,61,35,20,10,9,4,8,7,19
ROLAND GARROS,Clay,20190527,26,Johanna Konta,R,180,GBR,28,23,Donna Vekic,R,179,CRO,22.9,6-2 6-4,R16,84,7,3,66,46,32,8,9,7,9,1,2,51,24,11,14,9,3,8,26,24
ROLAND GARROS,Clay,20190527,NA,Marketa Vondrousova,L,173,CZE,19.9,12,Anastasija Sevastova,R,169,LAT,29.1,6-2 6-0,R16,59,2,5,41,25,18,9,7,1,2,0,1,46,30,10,7,7,2,8,38,12
ROLAND GARROS,Clay,20190527,31,Petra Martic,R,181,CRO,28.3,NA,Kaia Kanepi,R,181,EST,33.9,5-7 6-2 6-4,R16,132,1,8,88,58,38,13,15,7,12,2,5,97,57,29,22,15,7,14,31,88
ROLAND GARROS,Clay,20190527,8,Ashleigh Barty,R,166,AUS,23,14,Madison Keys,R,178,USA,24.2,6-3 7-5,QF,69,4,1,60,36,29,15,11,0,1,8,1,60,35,22,14,10,2,5,8,14
ROLAND GARROS,Clay,20190527,NA,Amanda Anisimova,R,180,USA,17.7,3,Simona Halep,R,168,ROU,27.6,6-2 6-4,QF,68,1,0,65,48,31,11,9,6,7,1,2,55,40,21,8,9,3,7,51,3
ROLAND GARROS,Clay,20190527,26,Johanna Konta,R,180,GBR,28,7,Sloane Stephens,R,170,USA,26.1,6-1 6-4,QF,71,6,2,54,38,33,8,9,1,1,1,1,48,36,24,4,8,4,7,26,7
ROLAND GARROS,Clay,20190527,NA,Marketa Vondrousova,L,173,CZE,19.9,31,Petra Martic,R,181,CRO,28.3,7-6(1) 7-5,QF,120,2,3,78,56,33,13,12,8,12,1,2,84,54,31,11,12,3,8,38,31
ROLAND GARROS,Clay,20190527,8,Ashleigh Barty,R,166,AUS,23,NA,Amanda Anisimova,R,180,USA,17.7,6-7(7) 6-3 6-3,SF,113,5,3,93,49,34,20,15,3,8,0,2,97,64,36,12,15,12,20,8,51
ROLAND GARROS,Clay,20190527,NA,Marketa Vondrousova,L,173,CZE,19.9,26,Johanna Konta,R,180,GBR,28,7-5 7-6(2),SF,105,1,5,72,49,32,14,12,4,7,3,2,86,61,33,15,12,5,9,38,26
ROLAND GARROS,Clay,20190527,8,Ashleigh Barty,R,166,AUS,23,NA,Marketa Vondrousova,L,173,CZE,19.9,6-1 6-3,F,70,3,1,54,37,23,13,8,3,4,1,3,64,49,23,8,8,8,13,8,38
WIMBLEDON,Grass,20190701,1,Ashleigh Barty,R,166,AUS,23.1,NA,Saisai Zheng,R,170,CHN,25.3,6-4 6-2,R128,76,1,4,52,29,25,13,9,2,3,0,3,60,43,23,7,9,3,7,1,43
WIMBLEDON,Grass,20190701,NA,Alison Van Uytvanck,R,173,BEL,25.2,NA,Svetlana Kuznetsova,R,174,RUS,34,6-4 4-6 6-2,R128,105,0,3,97,50,31,23,14,12,17,3,2,79,62,31,11,14,7,14,58,104
WIMBLEDON,Grass,20190701,NA,Harriet Dart,R,175,GBR,22.9,NA,Christina Mchale,R,170,USA,27.1,4-6 6-4 6-4,R128,139,1,3,100,66,37,17,15,5,10,3,1,98,64,36,16,15,10,16,182,108
WIMBLEDON,Grass,20190701,NA,Beatriz Haddad Maia,L,185,BRA,23,26,Garbine Muguruza,R,182,ESP,25.7,6-4 6-4,R128,90,7,8,73,46,35,11,10,4,5,1,4,59,39,25,11,10,5,8,121,27
WIMBLEDON,Grass,20190701,NA,Alison Riske Amritraj,R,173,USA,28.9,22,Donna Vekic,R,179,CRO,23,3-6 6-3 7-5,R128,149,4,3,95,64,42,18,15,2,5,10,9,140,77,49,28,15,14,18,55,22
WIMBLEDON,Grass,20190701,NA,Ivana Jorovic,R,174,SRB,22.1,NA,Lesley Pattinama Kerkhove,R,172,NED,27.6,7-6(5) 6-4,R128,94,8,5,90,52,36,17,12,8,11,0,2,69,46,31,9,11,4,8,99,201
WIMBLEDON,Grass,20190701,NA,Kaia Kanepi,R,181,EST,34,NA,Stefanie Voegele,R,170,SUI,29.3,5-7 7-5 6-4,R128,141,8,9,112,63,42,21,17,8,14,2,5,120,71,46,17,17,9,16,76,97
WIMBLEDON,Grass,20190701,13,Belinda Bencic,R,175,SUI,22.3,NA,Anastasia Pavlyuchenkova,R,177,RUS,27.9,6-2 6-3,R128,70,2,1,52,37,28,8,9,2,3,4,5,61,32,21,10,8,7,11,13,46
WIMBLEDON,Grass,20190701,11,Serena Williams,R,175,USA,37.7,NA,Giulia Gatto Monticone,R,177,ITA,31.6,6-2 7-5,R128,80,7,2,55,36,25,11,10,2,4,2,4,69,40,21,12,10,5,10,10,161
WIMBLEDON,Grass,20190701,NA,Kaja Juvan,R,170,SLO,18.5,NA,Kristyna Pliskova,L,184,CZE,27.2,6-4 2-6 6-4,R128,99,7,6,92,57,38,18,14,2,5,7,8,95,58,41,18,14,2,5,133,94
WIMBLEDON,Grass,20190701,NA,Varvara Flink,R,175,RUS,22.5,NA,Paula Badosa,R,180,ESP,21.6,6-4 6-2,R128,70,4,1,60,39,31,11,9,6,6,2,2,60,40,25,10,9,1,4,141,126
WIMBLEDON,Grass,20190701,18,Julia Goerges,R,180,GER,30.6,NA,Elena Gabriela Ruse,U,NA,ROU,21.6,7-5 6-1,R128,77,10,1,55,34,27,12,10,1,2,2,9,71,44,23,13,9,6,10,17,176
WIMBLEDON,Grass,20190701,30,Carla Suarez Navarro,R,162,ESP,30.8,NA,Samantha Stosur,R,172,AUS,35.2,6-2 7-5,R128,84,1,1,75,59,38,7,10,6,8,4,2,55,29,19,7,10,1,6,31,119
WIMBLEDON,Grass,20190701,NA,Pauline Parmentier,R,175,FRA,33.4,NA,Maria Sharapova,R,188,RUS,32.1,4-6 7-6(4) 5-0 RET,R128,137,2,3,94,49,36,19,15,6,11,0,8,81,52,32,11,13,6,12,88,80
WIMBLEDON,Grass,20190701,NA,Lauren Davis,R,157,USA,25.7,NA,Kateryna Baindl,R,175,UKR,25.3,6-3 6-2,R128,73,3,2,52,34,21,9,8,5,8,2,3,56,36,18,5,9,3,10,95,66
WIMBLEDON,Grass,20190701,5,Angelique Kerber,L,173,GER,31.4,NA,Tatjana Maria,R,172,GER,31.8,6-4 6-3,R128,81,0,2,54,33,21,8,9,1,5,0,1,64,39,15,12,10,4,11,5,65
WIMBLEDON,Grass,20190701,4,Kiki Bertens,R,182,NED,27.5,NA,Mandy Minella,R,180,LUX,33.6,6-3 6-2,R128,67,2,2,53,28,19,17,9,1,2,3,3,52,36,19,8,8,5,9,4,98
WIMBLEDON,Grass,20190701,NA,Taylor Townsend,L,170,USA,23.2,NA,Arina Rodionova,R,168,RUS,29.5,6-2 6-3,R128,63,2,3,47,24,20,12,9,0,2,0,5,55,35,16,10,8,3,8,123,211
WIMBLEDON,Grass,20190701,NA,Laura Siegemund,R,168,GER,31.3,NA,Katie Swan,R,170,GBR,20.2,6-2 6-4,R128,73,2,2,51,41,30,6,9,0,1,2,7,50,27,20,6,9,3,7,82,205
WIMBLEDON,Grass,20190701,NA,Barbora Strycova,R,164,CZE,33.2,32,Lesia Tsurenko,R,174,UKR,30,6-3 6-2,R128,71,1,0,45,28,25,10,8,0,0,1,2,61,39,23,10,9,3,7,54,33
WIMBLEDON,Grass,20190701,21,Elise Mertens,R,179,BEL,23.6,NA,Fiona Ferro,R,170,FRA,22.3,6-2 6-0,R128,48,4,3,40,27,19,9,7,1,2,0,0,40,30,12,1,7,2,8,21,100
WIMBLEDON,Grass,20190701,NA,Monica Niculescu,R,168,ROU,31.7,NA,Andrea Petkovic,R,180,GER,31.8,2-6 6-2 7-5,R128,130,0,1,96,77,43,11,14,10,15,2,4,95,58,33,17,14,4,10,111,69
WIMBLEDON,Grass,20190701,NA,Tamara Zidansek,R,168,SLO,21.5,NA,Eugenie Bouchard,R,178,CAN,25.3,6-3 5-7 8-6,R128,140,0,4,109,83,45,9,18,6,15,0,6,107,76,43,9,17,6,16,61,79
WIMBLEDON,Grass,20190701,15,Qiang Wang,R,172,CHN,27.4,NA,Vera Lapko,R,184,BLR,20.7,6-2 6-2,R128,59,5,1,44,25,20,13,8,1,1,3,5,57,34,22,7,8,7,11,15,106
WIMBLEDON,Grass,20190701,9,Sloane Stephens,R,170,USA,26.2,NA,Timea Bacsinszky,R,170,SUI,30,6-2 6-4,R128,68,0,1,48,32,22,9,9,2,4,0,1,49,31,15,9,9,2,7,9,91
WIMBLEDON,Grass,20190701,NA,Yafan Wang,R,170,CHN,25.1,NA,Tereza Martincova,R,178,CZE,24.6,6-2 7-5,R128,88,0,2,75,55,33,9,10,7,11,1,2,62,38,30,10,9,4,5,57,138
WIMBLEDON,Grass,20190701,NA,Katerina Siniakova,R,174,CZE,23.1,NA,Ekaterina Alexandrova,R,175,RUS,24.6,2-6 6-1 6-1,R128,93,2,4,82,58,33,11,11,8,13,3,4,73,42,20,8,11,7,15,38,45
WIMBLEDON,Grass,20190701,19,Johanna Konta,R,180,GBR,28.1,NA,Ana Bogdan,R,171,ROU,26.5,7-5 6-2,R128,85,6,1,62,38,30,14,10,2,2,4,1,59,30,20,16,10,3,6,18,132
WIMBLEDON,Grass,20190701,25,Amanda Anisimova,R,180,USA,17.8,NA,Sorana Cirstea,R,176,ROU,29.2,6-3 6-3,R128,86,0,2,55,34,22,9,9,2,5,6,5,84,52,28,10,9,5,11,26,77
WIMBLEDON,Grass,20190701,NA,Magda Linette,R,171,POL,27.3,NA,Anna Kalinskaya,R,175,RUS,20.5,6-0 7-6(9),R128,87,6,1,61,30,25,16,10,2,3,2,4,78,51,30,11,9,7,11,75,144
WIMBLEDON,Grass,20190701,NA,Kristina Mladenovic,R,184,FRA,26.1,NA,Vitalia Diatchenko,R,170,RUS,28.9,7-5 6-7(4) 6-2,R128,146,5,11,93,51,39,24,17,3,5,1,6,103,70,47,12,16,3,8,48,83
WIMBLEDON,Grass,20190701,6,Petra Kvitova,L,183,CZE,29.3,NA,Ons Jabeur,R,167,TUN,24.8,6-4 6-2,R128,60,0,1,47,34,23,8,9,1,3,3,1,58,35,19,10,9,6,11,6,56
WIMBLEDON,Grass,20190701,8,Elina Svitolina,R,174,UKR,24.7,NA,Daria Saville,R,166,AUS,25.3,7-5 6-0,R128,65,1,1,56,37,27,10,9,1,2,0,5,49,31,20,4,9,4,9,8,74
WIMBLEDON,Grass,20190701,NA,Margarita Gasparyan,R,183,RUS,24.8,NA,Anna Lena Friedsam,R,NA,GER,25.4,6-4 6-4,R128,76,5,0,63,49,31,10,10,4,5,0,1,61,43,28,8,10,1,4,62,286
WIMBLEDON,Grass,20190701,NA,Marie Bouzkova,R,180,CZE,20.9,NA,Mona Barthel,R,185,GER,28.9,6-3 6-3,R128,69,0,0,46,32,25,9,9,1,2,0,3,56,32,18,12,9,1,5,115,96
WIMBLEDON,Grass,20190701,31,Maria Sakkari,R,172,GRE,23.9,NA,Bernarda Pera,L,175,USA,24.5,7-6(4) 6-3,R128,88,4,1,71,41,31,16,10,8,10,3,4,63,36,23,13,12,3,7,32,90
WIMBLEDON,Grass,20190701,24,Petra Martic,R,181,CRO,28.4,NA,Jennifer Brady,R,178,USA,24.2,3-6 6-3 6-4,R128,117,3,0,87,61,40,17,14,3,5,6,3,91,48,38,20,14,7,10,24,67
WIMBLEDON,Grass,20190701,NA,Anastasia Potapova,R,175,RUS,18.2,NA,Jil Teichmann,L,170,SUI,21.9,2-6 6-4 6-1,R128,105,3,4,89,48,30,22,12,9,12,3,2,90,59,36,15,13,7,12,71,89
WIMBLEDON,Grass,20190701,NA,Danielle Collins,R,178,USA,25.5,NA,Zarina Diyas,R,172,KAZ,25.7,6-3 7-5,R128,80,1,2,69,38,29,19,11,2,2,2,1,66,48,30,12,10,8,10,34,86
WIMBLEDON,Grass,20190701,12,Anastasija Sevastova,R,169,LAT,29.2,NA,Kristie Ahn,R,165,USA,27,6-3 6-4,R128,79,7,1,70,44,28,12,9,7,9,0,2,57,32,16,13,10,1,6,12,190
WIMBLEDON,Grass,20190701,NA,Madison Brengle,R,168,USA,29.2,16,Marketa Vondrousova,L,173,CZE,20,6-4 6-4,R128,72,0,3,72,54,29,6,10,2,7,1,4,64,39,21,6,10,7,14,85,14
