date,event,arena,city,fighter1,fighter2,result_type,judge1,judge1_score1,judge1_score2,judge2,judge2_score1,judge2_score2,judge3,judge3_score1,judge3_score2,winner,winner2,judge1_margin,judge2_margin,judge3_margin,judge1_perc,judge2_perc,judge3_perc,rounds,judge1_dev,judge2_dev,judge3_dev,judge1_out,judge2_out,judge3_out,agreement
2011-12-17,Strikeforce: Melendez vs. Masvidal,Valley View Casino Center,"San Diego, California, USA",Masvidal,Melendez,Unanimous,Lebell,45,50,Mccarthy,46,49,Peoples,45,50,Melendez,fighter2,-5,-3,-5,10.00%,6.12%,10.00%,5,1,2,1,fighter2,fighter2,fighter2,Agree
2011-12-17,Strikeforce: Melendez vs. Masvidal,Valley View Casino Center,"San Diego, California, USA",Mousasi,Saint Preux,Unanimous,Griffin,29,28,Lebell,29,28,Mccarthy,29,28,Mousasi,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2011-12-17,Strikeforce: Melendez vs. Masvidal,Valley View Casino Center,"San Diego, California, USA",Noons,Evangelista,Unanimous,Griffin,29,28,Lebell,29,28,Peoples,29,28,Noons,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2011-12-17,Strikeforce: Melendez vs. Masvidal,Valley View Casino Center,"San Diego, California, USA",Salinas-Jones,Cole,Unanimous,Griffin,27,30,Lebell,27,30,Peoples,27,30,Cole,fighter2,-3,-3,-3,10.00%,10.00%,10.00%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2011-12-17,Strikeforce: Melendez vs. Masvidal,Valley View Casino Center,"San Diego, California, USA",Mendez,Gonzalez,Split,Griffin,28,29,Lebell,30,27,Mccarthy,29,28,Mendez,fighter1,-1,3,1,3.45%,-11.11%,-3.57%,3,3,3,0,fighter2,fighter1,fighter1,judge1
2011-12-30,UFC 141: Lesnar vs Overeem,MGM Grand Garden Arena,"Las Vegas, Nevada, USA",Diaz,Cerrone,Unanimous,Byrd,30,27,Kamijo,30,27,Weeks,29,28,Diaz,fighter1,3,3,1,-11.11%,-11.11%,-3.57%,3,1,1,2,fighter1,fighter1,fighter1,Agree
2011-12-30,UFC 141: Lesnar vs Overeem,MGM Grand Garden Arena,"Las Vegas, Nevada, USA",Phan,Hettes,Unanimous,D'Amato,25,30,Kamijo,25,30,Smith,26,30,Hettes,fighter2,-5,-5,-4,16.67%,16.67%,13.33%,3,0.5,0.5,1,fighter2,fighter2,fighter2,Agree
2011-12-30,UFC 141: Lesnar vs Overeem,MGM Grand Garden Arena,"Las Vegas, Nevada, USA",Assunção,Pearson,Unanimous,Byrd,28,29,Kamijo,28,29,Trowbridge,27,30,Pearson,fighter2,-1,-1,-3,3.45%,3.45%,10.00%,3,1,1,2,fighter2,fighter2,fighter2,Agree
2011-12-30,UFC 141: Lesnar vs Overeem,MGM Grand Garden Arena,"Las Vegas, Nevada, USA",Castillo,Njokuani,Split,Crosby,29,28,Morse Jarman,28,29,Smith,29,28,Castillo,fighter1,1,-1,1,-3.57%,3.45%,-3.57%,3,1,2,1,fighter1,fighter2,fighter1,judge2
2011-12-30,UFC 141: Lesnar vs Overeem,MGM Grand Garden Arena,"Las Vegas, Nevada, USA",Kim,Pierson,Unanimous,Byrd,30,27,D'Amato,30,27,Weeks,30,27,Kim,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2011-12-30,UFC 141: Lesnar vs Overeem,MGM Grand Garden Arena,"Las Vegas, Nevada, USA",Escudero,Volkmann,Unanimous,Smith,28,29,Trowbridge,28,29,Weeks,28,29,Volkmann,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2011-12-30,UFC 141: Lesnar vs Overeem,MGM Grand Garden Arena,"Las Vegas, Nevada, USA",Nunes,Gamburyan,Unanimous,Crosby,29,28,D'Amato,29,28,Kamijo,29,28,Nunes,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2012-01-07,Strikeforce: Rockhold vs. Jardine,Hard Rock Hotel and Casino,"Las Vegas, Nevada, USA",Mein,Woodley,Split,Rosales,27,30,Trowbridge,29,28,Weeks,28,29,Woodley,fighter2,-3,1,-1,10.00%,-3.57%,3.45%,3,3,3,0,fighter2,fighter1,fighter2,judge2
2012-01-07,Strikeforce: Rockhold vs. Jardine,Hard Rock Hotel and Casino,"Las Vegas, Nevada, USA",Saffiedine,Stinson,Split,Byrd,30,27,Griffin,28,29,Morse Jarman,29,28,Saffiedine,fighter1,3,-1,1,-11.11%,3.45%,-3.57%,3,3,3,0,fighter1,fighter2,fighter1,judge2
2012-01-07,Strikeforce: Rockhold vs. Jardine,Hard Rock Hotel and Casino,"Las Vegas, Nevada, USA",Terry,Burrell,Split,Kamijo,29,28,Rosales,28,29,Trowbridge,28,29,Burrell,fighter2,1,-1,-1,-3.57%,3.45%,3.45%,3,2,1,1,fighter1,fighter2,fighter2,judge1
2012-01-07,Strikeforce: Rockhold vs. Jardine,Hard Rock Hotel and Casino,"Las Vegas, Nevada, USA",Spang,Legere,Unanimous,Kamijo,28,29,Morse Jarman,28,29,Weeks,28,29,Legere,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2012-01-07,Strikeforce: Rockhold vs. Jardine,Hard Rock Hotel and Casino,"Las Vegas, Nevada, USA",Payan,Martinez,Unanimous,Griffin,30,27,Rosales,30,27,Trowbridge,30,27,Payan,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2012-01-14,UFC 142: Aldo vs. Mendes,HSBC Arena,"Rio de Janeiro, Brazil",Stout,Tavares,Unanimous,Hughes,28,29,Rosales,27,30,Watts,28,29,Tavares,fighter2,-1,-3,-1,3.45%,10.00%,3.45%,3,1,2,1,fighter2,fighter2,fighter2,Agree
2012-01-14,UFC 142: Aldo vs. Mendes,HSBC Arena,"Rio de Janeiro, Brazil",Alcântara,Omigawa,Unanimous,Collett,30,27,Hughes,30,27,Watts,29,28,Alcântara,fighter1,3,3,1,-11.11%,-11.11%,-3.57%,3,1,1,2,fighter1,fighter1,fighter1,Agree
2012-01-14,UFC 142: Aldo vs. Mendes,HSBC Arena,"Rio de Janeiro, Brazil",Carvalho,Arantes,Unanimous,Collett,28,29,Hughes,28,29,Rosales,28,29,Arantes,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2012-01-20,UFC on FX 1: Guillard vs. Miller,Bridgestone Arena,"Nashville, Tennessee, USA",Papazian,Easton,Majority,Blatnick,29,29,D'Amato,27,30,Lee,28,29,Easton,fighter2,0,-3,-1,0.00%,10.00%,3.45%,3,2,2.5,0.5,draw,fighter2,fighter2,judge1
2012-01-20,UFC on FX 1: Guillard vs. Miller,Bridgestone Arena,"Nashville, Tennessee, USA",Brenneman,Roberts,Unanimous,Blatnick,30,27,Crosby,30,27,Lee,29,28,Brenneman,fighter1,3,3,1,-11.11%,-11.11%,-3.57%,3,1,1,2,fighter1,fighter1,fighter1,Agree
2012-01-28,UFC on Fox 2: Evans vs. Davis,United Center,"Chicago, Illinois, USA",Davis,Evans,Unanimous,D'Amato,45,50,Morley,45,50,Sabaitis,45,50,Evans,fighter2,-5,-5,-5,10.00%,10.00%,10.00%,5,0,0,0,fighter2,fighter2,fighter2,Agree
2012-01-28,UFC on Fox 2: Evans vs. Davis,United Center,"Chicago, Illinois, USA",Bisping,Sonnen,Unanimous,Goodman,27,30,Odum,28,29,Torriero,28,29,Sonnen,fighter2,-3,-1,-1,10.00%,3.45%,3.45%,3,2,1,1,fighter2,fighter2,fighter2,Agree
2012-01-28,UFC on Fox 2: Evans vs. Davis,United Center,"Chicago, Illinois, USA",Maia,Weidman,Unanimous,D'Amato,28,29,Morley,27,30,Sabaitis,28,29,Weidman,fighter2,-1,-3,-1,3.45%,10.00%,3.45%,3,1,2,1,fighter2,fighter2,fighter2,Agree
2012-01-28,UFC on Fox 2: Evans vs. Davis,United Center,"Chicago, Illinois, USA",Einemo,Russow,Unanimous,Goodman,28,29,Odum,27,30,Torriero,28,29,Russow,fighter2,-1,-3,-1,3.45%,10.00%,3.45%,3,1,2,1,fighter2,fighter2,fighter2,Agree
2012-01-28,UFC on Fox 2: Evans vs. Davis,United Center,"Chicago, Illinois, USA",Johnson,Roller,Unanimous,D'Amato,29,28,Morley,29,28,Sabaitis,29,28,Johnson,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2012-02-04,UFC 143: Diaz vs. Condit,Mandalay Bay Events Center,"Las Vegas, Nevada, USA",Diaz,Condit,Unanimous,Kamijo,47,48,Morse Jarman,46,49,Peoples,46,49,Condit,fighter2,-1,-3,-3,2.08%,6.12%,6.12%,5,2,1,1,fighter2,fighter2,fighter2,Agree
2012-02-04,UFC 143: Diaz vs. Condit,Mandalay Bay Events Center,"Las Vegas, Nevada, USA",Nelson,Werdum,Unanimous,Byrd,27,30,Lee,27,30,Trowbridge,27,30,Werdum,fighter2,-3,-3,-3,10.00%,10.00%,10.00%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2012-02-04,UFC 143: Diaz vs. Condit,Mandalay Bay Events Center,"Las Vegas, Nevada, USA",Koscheck,Pierce,Split,Collins,29,28,D'Amato,29,28,Kamijo,28,29,Koscheck,fighter1,1,1,-1,-3.57%,-3.57%,3.45%,3,1,1,2,fighter1,fighter1,fighter2,judge3
2012-02-04,UFC 143: Diaz vs. Condit,Mandalay Bay Events Center,"Las Vegas, Nevada, USA",Barão,Jorgensen,Unanimous,Morse Jarman,30,27,Peoples,30,27,Trowbridge,30,27,Barão,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2012-02-04,UFC 143: Diaz vs. Condit,Mandalay Bay Events Center,"Las Vegas, Nevada, USA",Caceres,Figueroa,Split,D'Amato,27,28,Lee,28,27,Trowbridge,27,28,Figueroa,fighter2,-1,1,-1,3.57%,-3.70%,3.57%,3,1,2,1,fighter2,fighter1,fighter2,judge2
2012-02-04,UFC 143: Diaz vs. Condit,Mandalay Bay Events Center,"Las Vegas, Nevada, USA",Riddle,Martinez,Split,Kamijo,29,28,Lee,29,28,Peoples,28,29,Riddle,fighter1,1,1,-1,-3.57%,-3.57%,3.45%,3,1,1,2,fighter1,fighter1,fighter2,judge3
2012-02-04,UFC 143: Diaz vs. Condit,Mandalay Bay Events Center,"Las Vegas, Nevada, USA",Natal,Kuiper,Unanimous,Byrd,30,27,D'Amato,30,27,Morse Jarman,29,28,Natal,fighter1,3,3,1,-11.11%,-11.11%,-3.57%,3,1,1,2,fighter1,fighter1,fighter1,Agree
2012-02-15,UFC on Fuel 1: Sanchez vs. Ellenberger,Omaha Civic Auditorium,"Omaha, Nebraska, USA",Ellenberger,Sanchez,Unanimous,Blatnick,29,28,D'Amato,29,28,Trowbridge,29,28,Ellenberger,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2012-02-15,UFC on Fuel 1: Sanchez vs. Ellenberger,Omaha Civic Auditorium,"Omaha, Nebraska, USA",Simpson,Markes,Unanimous,D'Amato,29,28,Garrean,28,29,Trowbridge,28,29,Markes,fighter2,1,-1,-1,-3.57%,3.45%,3.45%,3,2,1,1,fighter1,fighter2,fighter2,judge1
2012-02-15,UFC on Fuel 1: Sanchez vs. Ellenberger,Omaha Civic Auditorium,"Omaha, Nebraska, USA",Watson,Dillashaw,Unanimous,Blatnick,26,30,D'Amato,25,30,Jobeun,25,30,Dillashaw,fighter2,-4,-5,-5,13.33%,16.67%,16.67%,3,1,0.5,0.5,fighter2,fighter2,fighter2,Agree
2012-02-15,UFC on Fuel 1: Sanchez vs. Ellenberger,Omaha Civic Auditorium,"Omaha, Nebraska, USA",Salas,Kuivanen,Unanimous,D'Amato,30,27,Garrean,30,27,Trowbridge,29,28,Salas,fighter1,3,3,1,-11.11%,-11.11%,-3.57%,3,1,1,2,fighter1,fighter1,fighter1,Agree
2012-02-15,UFC on Fuel 1: Sanchez vs. Ellenberger,Omaha Civic Auditorium,"Omaha, Nebraska, USA",Magalhães,Means,Unanimous,D'Amato,27,30,Graybill,26,30,Trowbridge,26,30,Means,fighter2,-3,-4,-4,10.00%,13.33%,13.33%,3,1,0.5,0.5,fighter2,fighter2,fighter2,Agree
2012-02-25,KSW 18: Unfinished Sympathy,Orlen Arena,"Plock, Poland",Blachowicz,Miranda,Unanimous,Bonkowski,30,28,Pawlega,30,28,Rysiewski,30,28,Blachowicz,fighter1,2,2,2,-7.14%,-7.14%,-7.14%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2012-02-26,UFC 144: Edgar vs. Henderson,Saitama Super Arena,"Saitama, Japan",Edgar,Henderson,Unanimous,D'Amato,46,49,Hughes,47,48,Lee,46,49,Henderson,fighter2,-3,-1,-3,6.12%,2.08%,6.12%,5,1,2,1,fighter2,fighter2,fighter2,Agree
2012-02-26,UFC 144: Edgar vs. Henderson,Saitama Super Arena,"Saitama, Japan",Bader,Jackson,Unanimous,D'Amato,30,27,Kamijo,30,27,Watts,30,27,Bader,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2012-02-26,UFC 144: Edgar vs. Henderson,Saitama Super Arena,"Saitama, Japan",Akiyama,Shields,Unanimous,Hughes,27,30,Kamijo,27,30,Watts,27,30,Shields,fighter2,-3,-3,-3,10.00%,10.00%,10.00%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2012-02-26,UFC 144: Edgar vs. Henderson,Saitama Super Arena,"Saitama, Japan",Hioki,Palaszewski,Unanimous,D'Amato,29,28,Lee,30,27,Watts,29,28,Hioki,fighter1,1,3,1,-3.57%,-11.11%,-3.57%,3,1,2,1,fighter1,fighter1,fighter1,Agree
2012-02-26,UFC 144: Edgar vs. Henderson,Saitama Super Arena,"Saitama, Japan",Cantwell,Fukuda,Unanimous,Hughes,27,30,Kamijo,27,30,Lee,28,29,Fukuda,fighter2,-3,-3,-1,10.00%,10.00%,3.45%,3,1,1,2,fighter2,fighter2,fighter2,Agree
2012-02-26,UFC 144: Edgar vs. Henderson,Saitama Super Arena,"Saitama, Japan",Cariaso,Mizugaki,Unanimous,Hughes,29,28,Lee,29,28,Watts,29,28,Cariaso,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2012-03-03,UFC on FX 2: Alves vs. Kampmann,Allphones Arena,"Sydney, Australia",Philippou,McGee,Unanimous,D'Amato,29,28,Dimitriou,29,28,Hughes,29,28,Philippou,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2012-03-03,UFC on FX 2: Alves vs. Kampmann,Allphones Arena,"Sydney, Australia",Siler,Miller,Unanimous,D'Amato,29,28,Keech,29,28,Papaioannou,29,28,Siler,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2012-03-03,UFC on FX 2: Alves vs. Kampmann,Allphones Arena,"Sydney, Australia",Noke,Craig,Unanimous,D'Amato,28,29,Hughes,28,29,Watts,28,29,Craig,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2012-03-03,Strikeforce: Tate vs. Rousey,Nationwide Arena,"Columbus, Ohio, USA",Thomson,Noons,Unanimous,Floor,29,28,Lee,29,28,Torriero,29,28,Thomson,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2012-03-03,Strikeforce: Tate vs. Rousey,Nationwide Arena,"Columbus, Ohio, USA",Misaki,Daley,Split,Floor,28,29,Torriero,29,28,Wise,30,27,Misaki,fighter1,-1,1,3,3.45%,-3.57%,-11.11%,3,3,0,3,fighter2,fighter1,fighter1,judge1
2012-03-03,Strikeforce: Tate vs. Rousey,Nationwide Arena,"Columbus, Ohio, USA",Kaufman,Davis,Majority,Torriero,29,28,Urso,29,29,Wise,29,28,Kaufman,fighter1,1,0,1,-3.57%,0.00%,-3.57%,3,0.5,1,0.5,fighter1,draw,fighter1,judge2
2012-03-03,UFC on FX 2: Alves vs. Kampmann,Allphones Arena,"Sydney, Australia",McCall,Johnson,Majority,D'Amato,28,28,Dimitriou,29,29,Papaioannou,28,29,draw,draw,0,0,-1,0.00%,0.00%,3.45%,3,0.5,0.5,1,draw,draw,fighter2,judge3
2012-03-09,Bellator 60: Bellator LX,The Venue at Horseshoe Casino,"Hammond, Indiana, USA",Gomez,Wiuff,Unanimous,Caldwell,28,29,D'Amato,28,29,Hinkel,28,29,Wiuff,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2012-03-09,Bellator 60: Bellator LX,The Venue at Horseshoe Casino,"Hammond, Indiana, USA",Straus,Spoon,Unanimous,D'Amato,29,28,Hinkel,29,28,Madrigal,30,27,Straus,fighter1,1,1,3,-3.57%,-3.57%,-11.11%,3,1,1,2,fighter1,fighter1,fighter1,Agree
2012-03-09,Bellator 60: Bellator LX,The Venue at Horseshoe Casino,"Hammond, Indiana, USA",Mann,Corey,Unanimous,D'Amato,28,29,Hinkel,28,29,Morley,28,29,Corey,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2012-03-09,Bellator 60: Bellator LX,The Venue at Horseshoe Casino,"Hammond, Indiana, USA",Shockley,Bailey,Unanimous,Hinkel,30,27,Madrigal,29,28,Morley,30,27,Shockley,fighter1,3,1,3,-11.11%,-3.57%,-11.11%,3,1,2,1,fighter1,fighter1,fighter1,Agree
2012-03-16,Bellator 61: Bellator LXI,Horseshoe Riverdome,"Bossier City, Louisiana, USA",Taylor,Quayhagen,Unanimous,Cox,27,30,Gaudet,27,30,Hicks,27,30,Quayhagen,fighter2,-3,-3,-3,10.00%,10.00%,10.00%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2012-03-16,Bellator 61: Bellator LXI,Horseshoe Riverdome,"Bossier City, Louisiana, USA",Paraisy,FalcÃ£o,Unanimous,Bass,27,30,Caskey,27,30,Gaudet,27,30,FalcÃ£o,fighter2,-3,-3,-3,10.00%,10.00%,10.00%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2012-03-16,Bellator 61: Bellator LXI,Horseshoe Riverdome,"Bossier City, Louisiana, USA",Vasilevsky,O'Donnell,Unanimous,Bass,29,28,Caskey,29,28,Gaudet,29,28,Vasilevsky,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2012-03-16,Bellator 61: Bellator LXI,Horseshoe Riverdome,"Bossier City, Louisiana, USA",Santana,Santos,Unanimous,Bass,27,30,Caskey,28,29,Gaudet,28,29,Santos,fighter2,-3,-1,-1,10.00%,3.45%,3.45%,3,2,1,1,fighter2,fighter2,fighter2,Agree
2012-03-23,Bellator 62: Bellator LXII,Laredo Energy Arena,"Laredo, Texas, USA",Peterson,Jones,Split,Armstrong,30,27,Drake-Browning,28,29,Wess,28,29,Jones,fighter2,3,-1,-1,-11.11%,3.45%,3.45%,3,4,2,2,fighter1,fighter2,fighter2,judge1
2012-03-23,Bellator 62: Bellator LXII,Laredo Energy Arena,"Laredo, Texas, USA",Michel,Nazare,Split,Armstrong,29,28,Drake-Browning,28,29,Wess,29,28,Michel,fighter1,1,-1,1,-3.57%,3.45%,-3.57%,3,1,2,1,fighter1,fighter2,fighter1,judge2
2012-03-23,Bellator 62: Bellator LXII,Laredo Energy Arena,"Laredo, Texas, USA",Kirwan,Jansen,Unanimous,Armstrong,28,29,Drake-Browning,28,29,Wess,27,30,Jansen,fighter2,-1,-1,-3,3.45%,3.45%,10.00%,3,1,1,2,fighter2,fighter2,fighter2,Agree
2012-03-30,Bellator 63: Bellator LXIII,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Quinn,Stevens,Unanimous,Blatnick,29,28,Colón,29,28,Urso,30,27,Quinn,fighter1,1,1,3,-3.57%,-3.57%,-11.11%,3,1,1,2,fighter1,fighter1,fighter1,Agree
2012-03-30,Bellator 63: Bellator LXIII,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Bessette,Almeida,Unanimous,Blatnick,29,28,Tirelli,30,27,Urso,30,27,Bessette,fighter1,1,3,3,-3.57%,-11.11%,-11.11%,3,2,1,1,fighter1,fighter1,fighter1,Agree
2012-03-30,Bellator 63: Bellator LXIII,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Baker,Pereira,Split,Blatnick,29,28,Colón,29,28,Urso,28,29,Baker,fighter1,1,1,-1,-3.57%,-3.57%,3.45%,3,1,1,2,fighter1,fighter1,fighter2,judge3
2012-03-30,Bellator 63: Bellator LXIII,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Amaya,Saunders,Unanimous,Blatnick,26,30,Colón,27,30,Tirelli,27,30,Saunders,fighter2,-4,-3,-3,13.33%,10.00%,10.00%,3,1,0.5,0.5,fighter2,fighter2,fighter2,Agree
2012-03-30,Bellator 63: Bellator LXIII,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Cramer,Nader,Split,Colón,29,28,Tirelli,27,30,Urso,29,28,Cramer,fighter1,1,-3,1,-3.57%,10.00%,-3.57%,3,2,4,2,fighter1,fighter2,fighter1,judge2
2012-04-06,Bellator 64: Bellator LXIV,Caesars Windsor,"Windsor, Ontario, Canada",Askren,Lima,Unanimous,Jackson,50,45,Rodgers,50,45,Therien,50,45,Askren,fighter1,5,5,5,-11.11%,-11.11%,-11.11%,5,0,0,0,fighter1,fighter1,fighter1,Agree
2012-04-06,Bellator 64: Bellator LXIV,Caesars Windsor,"Windsor, Ontario, Canada",Bezerra,Sandro,Split,Jackson,28,29,Rodgers,29,28,Therien,28,29,Sandro,fighter2,-1,1,-1,3.45%,-3.57%,3.45%,3,1,2,1,fighter2,fighter1,fighter2,judge2
2012-04-06,Bellator 64: Bellator LXIV,Caesars Windsor,"Windsor, Ontario, Canada",Ueda,Marx,Unanimous,Jackson,28,29,Rodgers,28,29,Therien,28,29,Marx,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2012-04-06,Bellator 64: Bellator LXIV,Caesars Windsor,"Windsor, Ontario, Canada",Nakamura,Lima,Unanimous,Jackson,29,27,Rodgers,29,27,Therien,29,27,Nakamura,fighter1,2,2,2,-7.41%,-7.41%,-7.41%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2012-04-06,Bellator 64: Bellator LXIV,Caesars Windsor,"Windsor, Ontario, Canada",Taleb,Secor,Unanimous,Haggith,30,27,Mcneil,30,27,Porlier,30,24,Taleb,fighter1,3,3,6,-11.11%,-11.11%,-25.00%,3,1.5,1.5,3,fighter1,fighter1,fighter1,Agree
2012-04-13,Bellator 65: Bellator LXV,Boardwalk Hall,"Atlantic City, New Jersey, USA",Straus,Corey,Unanimous,Colón,29,28,Depasquale Jr.,29,28,Tirelli,30,27,Straus,fighter1,1,1,3,-3.57%,-3.57%,-11.11%,3,1,1,2,fighter1,fighter1,fighter1,Agree
2012-04-13,Bellator 65: Bellator LXV,Boardwalk Hall,"Atlantic City, New Jersey, USA",Vila,Nogueira,Unanimous,Colón,28,29,Sanidad,28,29,Tirelli,28,29,Nogueira,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2012-04-13,Bellator 65: Bellator LXV,Boardwalk Hall,"Atlantic City, New Jersey, USA",Galvão,West,Unanimous,Colón,30,27,Sanidad,30,27,Tirelli,30,27,Galvão,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2012-04-13,Bellator 65: Bellator LXV,Boardwalk Hall,"Atlantic City, New Jersey, USA",Barbosa,McCray,Split,Bilyk,28,29,Colón,29,28,Sanidad,28,29,McCray,fighter2,-1,1,-1,3.45%,-3.57%,3.45%,3,1,2,1,fighter2,fighter1,fighter2,judge2
2012-04-13,Bellator 65: Bellator LXV,Boardwalk Hall,"Atlantic City, New Jersey, USA",Malyutin,Brooks,Unanimous,Colón,27,30,Depasquale Jr.,28,29,Tirelli,27,30,Brooks,fighter2,-3,-1,-3,10.00%,3.45%,10.00%,3,1,2,1,fighter2,fighter2,fighter2,Agree
2012-04-14,UFC on Fuel 2: Gustafsson vs. Silva,Ericsson Globe Arena,"Stockholm, Sweden",Gustafsson,Silva,Unanimous,Collett,29,28,Hughes,30,27,Watts,30,27,Gustafsson,fighter1,1,3,3,-3.57%,-11.11%,-11.11%,3,2,1,1,fighter1,fighter1,fighter1,Agree
2012-04-14,UFC on Fuel 2: Gustafsson vs. Silva,Ericsson Globe Arena,"Stockholm, Sweden",Nunes,Siver,Unanimous,Collett,28,29,Larsson,28,29,Watts,28,29,Siver,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2012-04-14,UFC on Fuel 2: Gustafsson vs. Silva,Ericsson Globe Arena,"Stockholm, Sweden",Diabaté,DeBlass,Majority,Bergman,29,28,Collett,29,28,Hughes,28,28,Diabaté,fighter1,1,1,0,-3.57%,-3.57%,0.00%,3,0.5,0.5,1,fighter1,fighter1,draw,judge3
2012-04-14,UFC on Fuel 2: Gustafsson vs. Silva,Ericsson Globe Arena,"Stockholm, Sweden",Wisely,Young,Unanimous,Ersson,28,30,Hughes,28,29,Watts,28,29,Young,fighter2,-2,-1,-1,6.67%,3.45%,3.45%,3,1,0.5,0.5,fighter2,fighter2,fighter2,Agree
2012-04-20,Bellator 66: Bellator LXVI,I-X Center,"Cleveland, Ohio, USA",Eye,Rodriguez,Unanimous,Armstrong,30,27,Atkins Jr.,30,27,Rogers,30,27,Eye,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2012-04-20,Bellator 66: Bellator LXVI,I-X Center,"Cleveland, Ohio, USA",Vasilevsky,FalcÃ£o,Unanimous,Armstrong,28,29,Atkins Jr.,28,29,Rogers,28,29,FalcÃ£o,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2012-04-20,Bellator 66: Bellator LXVI,I-X Center,"Cleveland, Ohio, USA",Weedman,Michel,Split,Armstrong,29,28,Moss,28,29,Rogers,29,28,Weedman,fighter1,1,-1,1,-3.57%,3.45%,-3.57%,3,1,2,1,fighter1,fighter2,fighter1,judge2
2012-04-20,Bellator 66: Bellator LXVI,I-X Center,"Cleveland, Ohio, USA",Hawk,Vanttinen,Split,Armstrong,29,28,Atkins Jr.,27,30,Moss,29,28,Hawk,fighter1,1,-3,1,-3.57%,10.00%,-3.57%,3,2,4,2,fighter1,fighter2,fighter1,judge2
2012-04-20,Bellator 66: Bellator LXVI,I-X Center,"Cleveland, Ohio, USA",Spohn,Vegh,Split,Armstrong,27,30,Atkins Jr.,29,28,Moss,28,29,Vegh,fighter2,-3,1,-1,10.00%,-3.57%,3.45%,3,3,3,0,fighter2,fighter1,fighter2,judge2
2012-04-21,UFC 145: Jones vs. Evans,Philips Arena,"Atlanta, Georgia, USA",Evans,Jones,Unanimous,Bertrand,45,50,Cleary,46,49,Lee,46,49,Jones,fighter2,-5,-3,-3,10.00%,6.12%,6.12%,5,2,1,1,fighter2,fighter2,fighter2,Agree
