X,Date,Time,Player1,Player2,Sets_P1,Sets_P2,P1_G1,P2_G1,P1_G2,P2_G2,P1_G3,P2_G3,P1_G4,P2_G4,P1_G5,P2_G5,HomeWinner
1269,6/14/2022,14:05:00,Sklyarenko A.,Yurkov A.,1,3,4,11,11,6,9,11,6,11,NA,NA,0
1270,6/14/2022,14:10:00,Khomutovskyi Y.,Yurenev O.,3,2,11,9,8,11,9,11,11,7,11,4,1
1271,6/14/2022,14:15:00,Cir L.,Plyska O.,3,0,11,4,11,5,12,10,NA,NA,NA,NA,1
1272,6/14/2022,14:20:00,Hovorunets S.,Maslovskyi A.,3,0,11,8,11,5,11,8,NA,NA,NA,NA,1
1273,6/14/2022,14:20:00,Oanza M.,Kalev L.,3,1,11,9,8,11,12,10,11,2,NA,NA,1
1274,6/14/2022,14:20:00,Pupik M.,Papirnik O.,2,3,11,7,11,2,8,11,7,11,7,11,0
1275,6/14/2022,14:25:00,Bohach S.,Butko V.,1,3,8,11,11,9,11,13,6,11,NA,NA,0
1276,6/14/2022,14:30:00,Priadko S.,Maliuk S.,2,3,5,11,12,10,10,12,12,10,8,11,0
1277,6/14/2022,14:35:00,Dovzhenko S.,Kondratenko V.,3,0,11,8,11,8,11,9,NA,NA,NA,NA,1
1278,6/14/2022,14:35:00,Mrykh M.,Merzlikin V.,3,1,11,8,16,14,6,11,11,8,NA,NA,1
1279,6/14/2022,14:40:00,Chumak M.,Semenin K.,3,0,11,8,11,5,11,5,NA,NA,NA,NA,1
1280,6/14/2022,14:45:00,Puk J.,Coubal V.,3,0,11,7,11,7,11,7,NA,NA,NA,NA,1
1281,6/14/2022,14:50:00,Bandik M.,Machan R.,1,3,12,14,8,11,11,6,4,11,NA,NA,0
1282,6/14/2022,14:50:00,Dulich A.,Hudyma O.,2,3,11,13,11,8,11,6,8,11,9,11,0
1283,6/14/2022,14:50:00,Melnic F.,Todiras I.,3,0,11,5,11,7,12,10,NA,NA,NA,NA,1
1284,6/14/2022,14:55:00,Khurtak E.,Buianover H.,3,0,14,12,11,8,11,8,NA,NA,NA,NA,1
1285,6/14/2022,14:55:00,Pavlyuk O.,Yurchenko K.,0,3,6,11,9,11,10,12,NA,NA,NA,NA,0
1286,6/14/2022,15:00:00,Aristarkhov S.,Zaporozhets R.,3,2,11,7,8,11,8,11,11,8,12,10,1
1287,6/14/2022,15:05:00,Dekhtiarenko A.,Mytsyk A.,3,1,11,7,12,10,7,11,11,9,NA,NA,1
1288,6/14/2022,15:05:00,Yurkov A.,Mishchenko V.,2,3,12,10,8,11,12,10,9,11,8,11,0
1289,6/14/2022,15:10:00,Yakubov M.,Yurenev O.,1,3,12,10,9,11,2,11,7,11,NA,NA,0
1290,6/14/2022,15:15:00,Cir L.,Puk J.,3,0,11,5,11,8,11,9,NA,NA,NA,NA,1
1291,6/14/2022,15:20:00,Stanciu D.,Pleskach V.,3,1,11,4,14,12,9,11,11,8,NA,NA,1
1292,6/14/2022,15:20:00,Cechvala R.,Papirnik O.,2,3,8,11,11,9,6,11,11,9,14,16,0
1293,6/14/2022,15:20:00,Sheremeta V.,Tebenko Y.,3,2,7,11,11,4,11,9,7,11,11,5,1
1294,6/14/2022,15:25:00,Lukianevych V.,Butko V.,2,3,11,9,9,11,11,8,11,13,15,17,0
1295,6/14/2022,15:25:00,Lyevshyn V.,Danyliuk N.,3,1,14,12,11,8,7,11,11,5,NA,NA,1
1296,6/14/2022,15:30:00,Lyman O.,Vasylets A.,2,3,2,11,7,11,15,13,13,11,9,11,0
1297,6/14/2022,15:35:00,Kolbasenko O.,Sklyarenko A.,0,3,9,11,8,11,5,11,NA,NA,NA,NA,0
1298,6/14/2022,15:35:00,Samofal Y.,Pereyaslavsky D.,3,1,11,7,11,7,6,11,12,10,NA,NA,1
1299,6/14/2022,15:40:00,Semenin K.,Andrievskiy V.,0,3,7,11,9,11,8,11,NA,NA,NA,NA,0
1300,6/14/2022,15:45:00,Plyska O.,Coubal V.,2,3,11,5,7,11,11,9,9,11,8,11,0
1301,6/14/2022,15:50:00,Fedyna R.,Konkulovskyi R.,1,3,4,11,7,11,11,7,6,11,NA,NA,0
1302,6/14/2022,15:50:00,Stehlik M.,Pupik M.,3,2,11,7,7,11,11,6,8,11,11,9,1
1303,6/14/2022,15:50:00,Zop S.,Uzun I.,1,3,6,11,8,11,14,12,8,11,NA,NA,0
1304,6/14/2022,15:55:00,Bindas O.,Yurchenko K.,1,3,9,11,7,11,11,9,6,11,NA,NA,0
1305,6/14/2022,15:55:00,Sydorenko A.,Bohach S.,3,0,11,9,12,10,12,10,NA,NA,NA,NA,1
1306,6/14/2022,16:00:00,Priadko S.,Aristarkhov S.,3,1,8,11,13,11,11,8,11,6,NA,NA,1
1307,6/14/2022,16:05:00,Mrykh M.,Yurkov A.,1,3,5,11,8,11,11,3,7,11,NA,NA,0
1308,6/14/2022,16:05:00,Peretiatko A.,Sokoltsov Y.,3,1,8,11,11,7,11,9,13,11,NA,NA,1
1309,6/14/2022,16:10:00,Khomutovskyi Y.,Chumak M.,1,3,8,11,11,7,7,11,8,11,NA,NA,0
1310,6/14/2022,16:20:00,Dulich A.,Tebenko Y.,2,3,13,11,7,11,8,11,11,9,4,11,0
1311,6/14/2022,16:20:00,Zotov Y.,Pisceanschi V.,3,2,12,10,11,7,9,11,7,11,11,5,1
1312,6/14/2022,16:25:00,Hryshchenko O.,Chernyshov D.,2,3,11,7,9,11,11,1,7,11,13,15,0
1313,6/14/2022,16:25:00,Pavlyuk O.,Lyevshyn V.,1,3,5,11,11,9,2,11,7,11,NA,NA,0
1314,6/14/2022,16:25:00,Puk J.,Cir L.,1,3,5,11,6,11,11,5,9,11,NA,NA,0
1315,6/14/2022,16:30:00,Vasylets A.,Maliuk S.,3,0,11,6,13,11,11,6,NA,NA,NA,NA,1
1316,6/14/2022,16:35:00,Khorolskyi V.,Kostiuk B.,1,3,11,6,8,11,3,11,3,11,NA,NA,0
1317,6/14/2022,16:35:00,Sklyarenko A.,Merzlikin V.,0,3,7,11,8,11,5,11,NA,NA,NA,NA,0
1318,6/14/2022,16:40:00,Yakubov M.,Semenin K.,3,0,11,3,11,6,11,9,NA,NA,NA,NA,1
1319,6/14/2022,16:50:00,Konkulovskyi R.,Hudyma O.,3,0,13,11,11,5,14,12,NA,NA,NA,NA,1
1320,6/14/2022,16:50:00,Plamadeala D.,Gammer V.,3,0,11,9,11,8,11,5,NA,NA,NA,NA,1
1321,6/14/2022,16:55:00,Bindas O.,Danyliuk N.,2,3,6,11,11,4,8,11,11,5,8,11,0
1322,6/14/2022,16:55:00,Coubal V.,Plyska O.,2,3,8,11,10,12,11,9,11,5,7,11,0
1323,6/14/2022,16:55:00,Marchuk M.,Diachenko M.,1,3,7,11,6,11,11,9,6,11,NA,NA,0
1324,6/14/2022,17:00:00,Lyman O.,Zaporozhets R.,0,3,13,15,9,11,7,11,NA,NA,NA,NA,0
1325,6/14/2022,17:05:00,Kolbasenko O.,Mishchenko V.,2,3,11,5,6,11,12,14,13,11,7,11,0
1326,6/14/2022,17:05:00,Samofal Y.,Sokoltsov Y.,3,1,11,5,11,8,13,15,11,3,NA,NA,1
1327,6/14/2022,17:10:00,Chumak M.,Yurenev O.,3,2,11,7,13,11,7,11,9,11,11,8,1
1328,6/14/2022,17:20:00,Sheremeta V.,Fedyna R.,2,3,9,11,6,11,11,5,12,10,10,12,0
1329,6/14/2022,17:20:00,Zop S.,Pisceanschi V.,1,3,11,5,8,11,4,11,9,11,NA,NA,0
1330,6/14/2022,17:25:00,Kulishov H.,Kyilo V.,2,3,11,4,8,11,11,8,3,11,10,12,0
1331,6/14/2022,17:25:00,Lyevshyn V.,Yurchenko K.,1,3,11,8,10,12,8,11,8,11,NA,NA,0
1332,6/14/2022,17:30:00,Priadko S.,Vasylets A.,3,0,11,7,11,7,12,10,NA,NA,NA,NA,1
1333,6/14/2022,17:35:00,Kostiuk B.,Pereyaslavsky D.,3,1,9,11,11,8,12,10,11,6,NA,NA,1
1334,6/14/2022,17:35:00,Mrykh M.,Sklyarenko A.,3,2,11,7,9,11,11,13,13,11,11,8,1
1335,6/14/2022,17:40:00,Khomutovskyi Y.,Andrievskiy V.,2,3,1,11,13,11,3,11,11,7,3,11,0
1336,6/14/2022,17:50:00,Dulich A.,Konkulovskyi R.,0,3,2,11,10,12,8,11,NA,NA,NA,NA,0
1337,6/14/2022,17:50:00,Gammer V.,Uzun I.,1,3,9,11,11,6,12,14,9,11,NA,NA,0
1338,6/14/2022,17:55:00,Hryshchenko O.,Diachenko M.,0,3,10,12,5,11,8,11,NA,NA,NA,NA,0
1339,6/14/2022,17:55:00,Pavlyuk O.,Danyliuk N.,3,2,7,11,4,11,11,8,11,6,13,11,1
1340,6/14/2022,18:00:00,Lyman O.,Aristarkhov S.,0,3,10,12,9,11,5,11,NA,NA,NA,NA,0
1341,6/14/2022,18:05:00,Kolbasenko O.,Yurkov A.,1,3,5,11,7,11,11,4,4,11,NA,NA,0
1342,6/14/2022,18:05:00,Peretiatko A.,Khorolskyi V.,3,1,7,11,12,10,11,8,11,7,NA,NA,1
1343,6/14/2022,18:10:00,Yakubov M.,Chumak M.,3,0,11,9,13,11,11,1,NA,NA,NA,NA,1
1344,6/14/2022,18:20:00,Fedyna R.,Tebenko Y.,3,2,8,11,12,10,7,11,11,6,11,9,1
1345,6/14/2022,18:20:00,Zotov Y.,Plamadeala D.,1,3,11,8,14,16,5,11,6,11,NA,NA,0
1346,6/14/2022,18:25:00,Bindas O.,Lyevshyn V.,1,3,11,9,8,11,8,11,11,13,NA,NA,0
1347,6/14/2022,18:25:00,Kyilo V.,Chernyshov D.,2,3,7,11,8,11,11,9,11,9,8,11,0
1348,6/14/2022,18:30:00,Maliuk S.,Zaporozhets R.,3,2,4,11,11,9,11,6,5,11,11,5,1
1349,6/14/2022,18:35:00,Merzlikin V.,Mishchenko V.,2,3,6,11,11,8,11,7,10,12,8,11,0
1350,6/14/2022,18:35:00,Samofal Y.,Kostiuk B.,2,3,11,8,11,4,4,11,7,11,5,11,0
1351,6/14/2022,18:40:00,Khomutovskyi Y.,Semenin K.,0,3,6,11,3,11,7,11,NA,NA,NA,NA,0
1352,6/14/2022,18:50:00,Sheremeta V.,Hudyma O.,0,3,4,11,4,11,7,11,NA,NA,NA,NA,0
1353,6/14/2022,18:50:00,Zop S.,Gammer V.,3,2,6,11,6,11,11,5,11,7,12,10,1
1354,6/14/2022,18:55:00,Danyliuk N.,Yurchenko K.,3,2,8,11,9,11,11,5,11,4,11,9,1
1355,6/14/2022,18:55:00,Marchuk M.,Kulishov H.,2,3,11,9,9,11,5,11,14,12,6,11,0
1356,6/14/2022,19:00:00,Priadko S.,Lyman O.,3,1,11,5,11,9,5,11,11,9,NA,NA,1
1357,6/14/2022,19:05:00,Khorolskyi V.,Sokoltsov Y.,3,1,11,6,11,8,3,11,11,9,NA,NA,1
1358,6/14/2022,19:05:00,Mrykh M.,Kolbasenko O.,3,2,8,11,12,10,7,11,11,6,11,9,1
1359,6/14/2022,19:10:00,Yurenev O.,Andrievskiy V.,0,3,5,11,10,12,8,11,NA,NA,NA,NA,0
1360,6/14/2022,19:20:00,Dulich A.,Fedyna R.,3,2,11,9,9,11,6,11,11,7,14,12,1
1361,6/14/2022,19:20:00,Plamadeala D.,Pisceanschi V.,3,2,11,8,7,11,7,11,11,9,11,6,1
1362,6/14/2022,19:25:00,Bindas O.,Pavlyuk O.,2,3,7,11,9,11,11,8,11,8,8,11,0
1363,6/14/2022,19:25:00,Hryshchenko O.,Kyilo V.,3,2,11,5,11,8,10,12,5,11,16,14,1
1364,6/14/2022,19:30:00,Vasylets A.,Zaporozhets R.,3,1,11,5,11,9,11,13,11,5,NA,NA,1
1365,6/14/2022,19:35:00,Peretiatko A.,Pereyaslavsky D.,3,1,10,12,11,5,11,4,11,7,NA,NA,1
1366,6/14/2022,19:35:00,Sklyarenko A.,Mishchenko V.,3,1,4,11,11,9,11,3,12,10,NA,NA,1
1367,6/14/2022,19:40:00,Yakubov M.,Khomutovskyi Y.,2,3,9,11,12,10,9,11,11,8,13,15,0
1368,6/14/2022,19:50:00,Sheremeta V.,Konkulovskyi R.,0,3,6,11,9,11,5,11,NA,NA,NA,NA,0
1369,6/14/2022,19:50:00,Zotov Y.,Uzun I.,1,3,11,9,10,12,6,11,9,11,NA,NA,0
1370,6/14/2022,19:55:00,Kulishov H.,Diachenko M.,2,3,11,7,11,6,9,11,3,11,8,11,0
1371,6/14/2022,20:00:00,Aristarkhov S.,Maliuk S.,3,2,8,11,11,5,11,13,11,8,11,7,1
1372,6/14/2022,20:05:00,Samofal Y.,Khorolskyi V.,3,2,14,16,12,10,9,11,11,7,11,8,1
1373,6/14/2022,20:05:00,Yurkov A.,Merzlikin V.,1,3,11,7,5,11,13,15,10,12,NA,NA,0
1374,6/14/2022,20:10:00,Chumak M.,Andrievskiy V.,2,3,11,5,8,11,8,11,19,17,11,13,0
1375,6/14/2022,20:10:00,Yurchenko K.,Lyevshyn V.,3,1,11,7,9,11,11,9,11,6,NA,NA,1
1376,6/14/2022,20:20:00,Tebenko Y.,Hudyma O.,3,0,11,6,12,10,11,8,NA,NA,NA,NA,1
1377,6/14/2022,20:20:00,Zop S.,Plamadeala D.,1,3,3,11,10,12,11,5,9,11,NA,NA,0
1378,6/14/2022,20:25:00,Marchuk M.,Chernyshov D.,1,3,13,15,3,11,14,12,5,11,NA,NA,0
1379,6/14/2022,20:35:00,Peretiatko A.,Kostiuk B.,2,3,11,9,4,11,4,11,13,11,6,11,0
1380,6/14/2022,20:40:00,Danyliuk N.,Pavlyuk O.,3,0,13,11,11,7,11,8,NA,NA,NA,NA,1
1381,6/14/2022,20:40:00,Semenin K.,Yurenev O.,2,3,13,15,12,10,8,11,11,8,3,11,0
1382,6/14/2022,20:50:00,Dulich A.,Sheremeta V.,2,3,7,11,9,11,11,6,11,4,6,11,0
1383,6/14/2022,20:50:00,Zotov Y.,Gammer V.,3,1,11,6,9,11,11,7,11,6,NA,NA,1
1384,6/14/2022,20:55:00,Hryshchenko O.,Kulishov H.,3,0,11,9,11,6,11,9,NA,NA,NA,NA,1
1385,6/14/2022,21:05:00,Sokoltsov Y.,Pereyaslavsky D.,2,3,7,11,5,11,11,6,11,1,6,11,0
1386,6/14/2022,21:15:00,Brandtl A.,Bouska M.,0,3,9,11,8,11,7,11,NA,NA,NA,NA,0
1387,6/14/2022,21:20:00,Fedyna R.,Hudyma O.,3,0,12,10,11,8,11,9,NA,NA,NA,NA,1
1388,6/14/2022,21:20:00,Pisceanschi V.,Uzun I.,3,0,11,8,11,9,12,10,NA,NA,NA,NA,1
1389,6/14/2022,21:35:00,Samofal Y.,Peretiatko A.,1,3,6,11,11,7,9,11,8,11,NA,NA,0
1390,6/14/2022,21:45:00,Krames J.,Liska T.,1,3,11,6,7,11,8,11,11,13,NA,NA,0
1391,6/14/2022,21:50:00,Konkulovskyi R.,Tebenko Y.,2,3,11,6,9,11,11,8,3,11,11,13,0
1392,6/14/2022,21:50:00,Zop S.,Zotov Y.,3,2,6,11,7,11,11,9,11,6,11,9,1
1393,6/14/2022,21:55:00,Diachenko M.,Chernyshov D.,3,2,8,11,11,7,5,11,11,5,11,7,1
1394,6/14/2022,22:05:00,Khorolskyi V.,Pereyaslavsky D.,3,1,11,5,11,9,10,12,11,7,NA,NA,1
1395,6/14/2022,22:15:00,Brandtl A.,Liska T.,0,3,5,11,8,11,3,11,NA,NA,NA,NA,0
1396,6/14/2022,22:20:00,Plamadeala D.,Uzun I.,3,1,11,7,11,5,8,11,11,4,NA,NA,1
1397,6/14/2022,22:25:00,Hryshchenko O.,Marchuk M.,3,1,11,7,11,1,10,12,11,6,NA,NA,1
1398,6/14/2022,22:35:00,Kostiuk B.,Sokoltsov Y.,1,3,8,11,11,9,6,11,3,11,NA,NA,0
1399,6/14/2022,22:45:00,Krames J.,Bouska M.,2,3,11,5,6,11,11,9,9,11,7,11,0
1400,6/14/2022,22:50:00,Gammer V.,Pisceanschi V.,3,2,11,2,14,12,6,11,2,11,11,8,1
1401,6/14/2022,22:55:00,Kulishov H.,Chernyshov D.,1,3,8,11,11,3,8,11,7,11,NA,NA,0
1402,6/14/2022,23:00:00,Okopnyi V.,Korobko V.,3,2,11,8,8,11,7,11,11,5,11,5,1
1403,6/14/2022,23:15:00,Brandtl A.,Krames J.,3,1,11,9,10,12,11,8,14,12,NA,NA,1
1404,6/14/2022,23:25:00,Kyilo V.,Diachenko M.,1,3,11,9,7,11,6,11,7,11,NA,NA,0
1405,6/14/2022,23:30:00,Slozka V.,Tsolik P.,3,0,11,4,11,7,15,13,NA,NA,NA,NA,1
1406,6/14/2022,23:45:00,Liska T.,Bouska M.,1,3,8,11,5,11,11,7,10,12,NA,NA,0
1407,6/15/2022,0:00:00,Huchok A.,Korobko V.,1,3,7,11,10,12,11,9,3,11,NA,NA,0
1408,6/15/2022,0:05:00,Volkov P.,Polysynskyi M.,0,3,6,11,6,11,10,12,NA,NA,NA,NA,0
1409,6/15/2022,0:25:00,Lazuryk D.,Solomko R.,0,3,7,11,8,11,9,11,NA,NA,NA,NA,0
1410,6/15/2022,0:30:00,Okopnyi V.,Slozka V.,1,3,9,11,4,11,11,8,9,11,NA,NA,0
1411,6/15/2022,0:35:00,Pitsyk S.,Bambutsa R.,3,2,9,11,11,3,7,11,11,5,11,8,1
1412,6/15/2022,0:55:00,Gomilko O.,Hnoievoi R.,1,3,5,11,6,11,11,8,10,12,NA,NA,0
1413,6/15/2022,1:00:00,Huchok A.,Tsolik P.,2,3,7,11,11,5,5,11,11,6,7,11,0
1414,6/15/2022,1:05:00,Balakiriev M.,Sokolov S.,3,1,11,7,11,6,9,11,11,6,NA,NA,1
1415,6/15/2022,1:25:00,Rehotun D.,Isakov V.,3,1,11,9,9,11,11,8,11,9,NA,NA,1
1416,6/15/2022,1:30:00,Slozka V.,Korobko V.,3,0,11,5,11,7,11,9,NA,NA,NA,NA,1
1417,6/15/2022,1:35:00,Volkov P.,Bambutsa R.,2,3,11,13,11,6,9,11,11,7,10,12,0
1418,6/15/2022,1:55:00,Lazuryk D.,Hnoievoi R.,2,3,8,11,8,11,11,5,11,4,7,11,0
1419,6/15/2022,2:00:00,Okopnyi V.,Tsolik P.,1,3,9,11,9,11,13,11,7,11,NA,NA,0
1420,6/15/2022,2:05:00,Sokolov S.,Polysynskyi M.,3,0,13,11,11,4,11,7,NA,NA,NA,NA,1
1421,6/15/2022,2:25:00,Isakov V.,Solomko R.,3,1,11,7,11,9,9,11,11,4,NA,NA,1
1422,6/15/2022,2:30:00,Huchok A.,Slozka V.,1,3,4,11,11,9,5,11,4,11,NA,NA,0
1423,6/15/2022,2:35:00,Pitsyk S.,Balakiriev M.,1,3,11,3,3,11,4,11,2,11,NA,NA,0
1424,6/15/2022,2:55:00,Gomilko O.,Rehotun D.,1,3,11,5,6,11,8,11,8,11,NA,NA,0
1425,6/15/2022,3:00:00,Tsolik P.,Korobko V.,3,0,11,8,11,6,11,9,NA,NA,NA,NA,1
1426,6/15/2022,3:05:00,Volkov P.,Sokolov S.,1,3,11,8,7,11,6,11,4,11,NA,NA,0
1427,6/15/2022,3:25:00,Lazuryk D.,Isakov V.,3,2,9,11,6,11,11,9,11,4,12,10,1
1428,6/15/2022,3:30:00,Huchok A.,Okopnyi V.,3,0,11,8,11,9,11,8,NA,NA,NA,NA,1
1429,6/15/2022,3:35:00,Balakiriev M.,Bambutsa R.,3,1,16,14,11,8,11,13,11,9,NA,NA,1
1430,6/15/2022,3:55:00,Rehotun D.,Hnoievoi R.,2,3,11,6,11,4,13,15,9,11,7,11,0
1431,6/15/2022,4:05:00,Pitsyk S.,Polysynskyi M.,3,0,11,6,11,7,11,8,NA,NA,NA,NA,1
1432,6/15/2022,4:25:00,Gomilko O.,Solomko R.,3,0,11,5,11,4,11,7,NA,NA,NA,NA,1
1433,6/15/2022,4:35:00,Volkov P.,Balakiriev M.,0,3,6,11,3,11,8,11,NA,NA,NA,NA,0
1434,6/15/2022,4:55:00,Lazuryk D.,Rehotun D.,3,2,12,10,9,11,11,7,9,11,13,11,1
1435,6/15/2022,5:05:00,Pitsyk S.,Sokolov S.,3,2,9,11,11,8,8,11,11,5,11,9,1
1436,6/15/2022,5:25:00,Gomilko O.,Isakov V.,3,2,11,13,11,9,11,6,8,11,11,7,1
1437,6/15/2022,5:35:00,Bambutsa R.,Polysynskyi M.,3,1,5,11,11,4,11,8,14,12,NA,NA,1
